"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"symbiosis, encompassing mutualism through parasitism","Tyrosine-protein kinase FYN",0.00345930442822415,0,4
"symbiosis, encompassing mutualism through parasitism","Vascular endothelial growth factor receptor 2",0.16321627256803037,0,4
"translation","Serine/threonine-protein kinase AKT",0.01289377105065365,0,1
"transport","Cyclin-dependent kinase 5",0.0022013755452335504,1,7
"transport","Glycogen synthase kinase-3 alpha",0.0012579288829906,0,7
"transport","Glycogen synthase kinase-3 beta",0.04497095756691395,1,7
"transport","Serine/threonine-protein kinase AKT",0.01289377105065365,0,7
"transport","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,7
"transport","Tyrosine-protein kinase FYN",0.00345930442822415,0,7
"transport","c-Jun N-terminal kinase 1",0.011950324388410701,0,7
"vesicle-mediated transport","Casein kinase I epsilon",0.0025158577659812,0,6
"vesicle-mediated transport","Cyclin-dependent kinase 5",0.0022013755452335504,1,6
"vesicle-mediated transport","MAP kinase ERK1",0.0012579288829906,0,6
"vesicle-mediated transport","MAP kinase ERK2",0.0031448222074765006,0,6
"vesicle-mediated transport","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,6
"vesicle-mediated transport","Tyrosine-protein kinase FYN",0.00345930442822415,0,6
