"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"regulation of protein localization","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,8
"regulation of protein localization","Epidermal growth factor receptor erbB1",1.0624169986719787,3,8
"regulation of protein localization","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,8
"regulation of protein localization","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,8
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.10470936765757484,0,8
"regulation of protein localization","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,8
"regulation of protein localization","Tyrosine-protein kinase ABL",0.03830830524057616,1,8
"regulation of protein localization","Tyrosine-protein kinase SRC",0.5771784656246808,2,8
"reproduction","Epidermal growth factor receptor erbB1",1.0624169986719787,3,6
"reproduction","Fibroblast growth factor receptor 2",0.012769435080192054,0,6
"reproduction","Serine/threonine-protein kinase AKT",0.10470936765757484,0,6
"reproduction","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,6
"reproduction","Stem cell growth factor receptor",0.18387986515476554,4,6
"reproduction","Tyrosine-protein kinase SRC",0.5771784656246808,2,6
"response to stress","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,21
"response to stress","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,21
"response to stress","Casein kinase I delta",0.007661661048115231,0,21
"response to stress","Epidermal growth factor receptor erbB1",1.0624169986719787,3,21
"response to stress","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,21
"response to stress","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,21
"response to stress","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,21
"response to stress","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,21
"response to stress","Serine/threonine-protein kinase AKT",0.10470936765757484,0,21
"response to stress","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,21
"response to stress","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,21
"response to stress","Serine/threonine-protein kinase Chk1",0.025538870160384107,0,21
"response to stress","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,21
"response to stress","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,21
"response to stress","Serine/threonine-protein kinase RAF",0.028092757176422515,0,21
"response to stress","Stem cell growth factor receptor",0.18387986515476554,4,21
"response to stress","Tyrosine-protein kinase ABL",0.03830830524057616,1,21
"response to stress","Tyrosine-protein kinase BTK",0.007661661048115231,0,21
"response to stress","Tyrosine-protein kinase SRC",0.5771784656246808,2,21
"response to stress","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,21
"response to stress","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,21
"response to toxic substance","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,1
"ribosome biogenesis","Casein kinase I delta",0.007661661048115231,0,1
"signal transduction","3-phosphoinositide dependent protein kinase-1",0.0025538870160384105,0,26
"signal transduction","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,26
"signal transduction","Casein kinase I delta",0.007661661048115231,0,26
"signal transduction","Ephrin type-B receptor 4",0.015323322096230461,0,26
"signal transduction","Epidermal growth factor receptor erbB1",1.0624169986719787,3,26
"signal transduction","Fibroblast growth factor receptor 1",0.22984983144345694,0,26
"signal transduction","Fibroblast growth factor receptor 2",0.012769435080192054,0,26
"signal transduction","Inhibitor of nuclear factor kappa B kinase beta subunit",0.1889876391868424,0,26
"signal transduction","Insulin-like growth factor I receptor",0.012769435080192054,0,26
"signal transduction","Macrophage colony stimulating factor  receptor",0.020431096128307284,0,26
"signal transduction","Receptor protein-tyrosine kinase erbB-2",0.48268464603125955,1,26
"signal transduction","Ribosomal protein S6 kinase alpha 3",0.012769435080192054,0,26
"signal transduction","Serine/threonine-protein kinase AKT",0.10470936765757484,0,26
"signal transduction","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,26
"signal transduction","Serine/threonine-protein kinase Aurora-A",0.045969966288691384,0,26
"signal transduction","Serine/threonine-protein kinase Chk2",0.12258657676984369,0,26
"signal transduction","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,26
"signal transduction","Serine/threonine-protein kinase PIM1",0.030646644192460923,0,26
"signal transduction","Serine/threonine-protein kinase RAF",0.028092757176422515,0,26
"signal transduction","Stem cell growth factor receptor",0.18387986515476554,4,26
"signal transduction","Tyrosine-protein kinase ABL",0.03830830524057616,1,26
"signal transduction","Tyrosine-protein kinase BTK",0.007661661048115231,0,26
"signal transduction","Tyrosine-protein kinase SRC",0.5771784656246808,2,26
"signal transduction","Tyrosine-protein kinase TIE-2",0.23240371845949537,1,26
"signal transduction","Vascular endothelial growth factor receptor 1",0.012769435080192054,0,26
"signal transduction","Vascular endothelial growth factor receptor 2",1.325467361323935,0,26
"small molecule metabolic process","AMP-activated protein kinase, alpha-1 subunit",0.010215548064153642,0,3
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"small molecule metabolic process","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,3
"symbiosis, encompassing mutualism through parasitism","Tyrosine-protein kinase SRC",0.5771784656246808,2,2
"symbiosis, encompassing mutualism through parasitism","Vascular endothelial growth factor receptor 2",1.325467361323935,0,2
"translation","Serine/threonine-protein kinase AKT",0.10470936765757484,0,1
"transmembrane transport","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,2
"transmembrane transport","Serine/threonine-protein kinase RAF",0.028092757176422515,0,2
"transport","Serine/threonine-protein kinase AKT",0.10470936765757484,0,3
"transport","Serine/threonine-protein kinase AKT2",0.0485238533047298,0,3
"transport","Serine/threonine-protein kinase RAF",0.028092757176422515,0,3
"vesicle-mediated transport","Casein kinase I delta",0.007661661048115231,0,5
"vesicle-mediated transport","Serine/threonine-protein kinase PAK 1",0.005107774032076821,0,5
"vesicle-mediated transport","Stem cell growth factor receptor",0.18387986515476554,4,5
"vesicle-mediated transport","Tyrosine-protein kinase ABL",0.03830830524057616,1,5
"vesicle-mediated transport","Tyrosine-protein kinase SRC",0.5771784656246808,2,5
