"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"multicellular organismal development","Vascular endothelial growth factor receptor 1",0.12076117276709761,0,27
"multicellular organismal development","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,27
"negative regulation of endopeptidase activity","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,5
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase RAF",0.09874741731476211,0,5
"negative regulation of endopeptidase activity","Tyrosine-protein kinase SRC",0.28177606978989445,3,5
"neurological system process","Epidermal growth factor receptor erbB1",0.8535047471091222,9,5
"neurological system process","Fibroblast growth factor receptor 1",0.19151967243531887,1,5
"neurological system process","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,5
"neurological system process","Stem cell growth factor receptor",0.17831141916391757,12,5
"neurological system process","Tyrosine-protein kinase ABL",0.35316353389961097,4,5
"nucleobase-containing compound catabolic process","Serine-protein kinase ATM",0.016353075478877804,0,1
"nucleocytoplasmic transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,1
"phosphorylation","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,43
"phosphorylation","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,43
"phosphorylation","AMP-activated protein kinase, alpha-2 subunit",0.0072330910771959515,0,43
"phosphorylation","Activin receptor type-1",0.020441344348597252,0,43
"phosphorylation","Bone morphogenetic protein receptor type-2",0.00911998440168185,0,43
"phosphorylation","Casein kinase I delta",0.046857850891399856,0,43
"phosphorylation","Dual specificity mitogen-activated protein kinase kinase 4",0.008805502180934201,0,43
"phosphorylation","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,43
"phosphorylation","Dual specificity testis-specific protein kinase 1",0.008805502180934201,0,43
"phosphorylation","Ephrin type-B receptor 4",0.043713028683923356,0,43
"phosphorylation","Epidermal growth factor receptor erbB1",0.8535047471091222,9,43
"phosphorylation","Fibroblast growth factor receptor 1",0.19151967243531887,1,43
"phosphorylation","Fibroblast growth factor receptor 2",0.08019296629065076,0,43
"phosphorylation","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,43
"phosphorylation","Insulin-like growth factor I receptor",0.40065034923250614,2,43
"phosphorylation","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,43
"phosphorylation","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,43
"phosphorylation","Mitogen-activated protein kinase kinase kinase 13",0.0056606799734577,0,43
"phosphorylation","Mitogen-activated protein kinase kinase kinase 6",0.0012579288829906,0,43
"phosphorylation","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,43
"phosphorylation","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,43
"phosphorylation","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,43
"phosphorylation","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,43
"phosphorylation","Serine-protein kinase ATM",0.016353075478877804,0,43
"phosphorylation","Serine/threonine-protein kinase A-Raf",9.434466622429501E-4,0,43
"phosphorylation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,43
"phosphorylation","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,43
"phosphorylation","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,43
"phosphorylation","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,43
"phosphorylation","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,43
"phosphorylation","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,43
"phosphorylation","Serine/threonine-protein kinase PAK 1",0.06383989081177295,0,43
"phosphorylation","Serine/threonine-protein kinase PIM1",0.25441611658484886,0,43
"phosphorylation","Serine/threonine-protein kinase RAF",0.09874741731476211,0,43
"phosphorylation","Serine/threonine-protein kinase SIK3",0.004402751090467101,0,43
"phosphorylation","Serine/threonine-protein kinase Sgk3",0.005346197752710051,0,43
"phosphorylation","Stem cell growth factor receptor",0.17831141916391757,12,43
"phosphorylation","Tyrosine-protein kinase ABL",0.35316353389961097,4,43
"phosphorylation","Tyrosine-protein kinase BTK",0.2078727479141967,1,43
"phosphorylation","Tyrosine-protein kinase SRC",0.28177606978989445,3,43
"phosphorylation","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,43
"phosphorylation","Vascular endothelial growth factor receptor 1",0.12076117276709761,0,43
"phosphorylation","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,43
"pigmentation","Stem cell growth factor receptor",0.17831141916391757,12,1
"plasma membrane organization","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,3
"plasma membrane organization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,3
"plasma membrane organization","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,3
"positive regulation of apoptotic process","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,6
"positive regulation of apoptotic process","Serine-protein kinase ATM",0.016353075478877804,0,6
"positive regulation of apoptotic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,6
"positive regulation of apoptotic process","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,6
"positive regulation of apoptotic process","Tyrosine-protein kinase ABL",0.35316353389961097,4,6
"positive regulation of apoptotic process","Tyrosine-protein kinase SRC",0.28177606978989445,3,6
"positive regulation of catalytic activity","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,24
"positive regulation of catalytic activity","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,24
"positive regulation of catalytic activity","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,24
"positive regulation of catalytic activity","Epidermal growth factor receptor erbB1",0.8535047471091222,9,24
"positive regulation of catalytic activity","Fibroblast growth factor receptor 1",0.19151967243531887,1,24
"positive regulation of catalytic activity","Fibroblast growth factor receptor 2",0.08019296629065076,0,24
"positive regulation of catalytic activity","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,24
"positive regulation of catalytic activity","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,24
"positive regulation of catalytic activity","Mitogen-activated protein kinase kinase kinase 13",0.0056606799734577,0,24
"positive regulation of catalytic activity","Mitogen-activated protein kinase kinase kinase 6",0.0012579288829906,0,24
"positive regulation of catalytic activity","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,24
"positive regulation of catalytic activity","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,24
"positive regulation of catalytic activity","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase PAK 1",0.06383989081177295,0,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase PIM1",0.25441611658484886,0,24
"positive regulation of catalytic activity","Serine/threonine-protein kinase RAF",0.09874741731476211,0,24
"positive regulation of catalytic activity","Stem cell growth factor receptor",0.17831141916391757,12,24
"positive regulation of catalytic activity","Tyrosine-protein kinase ABL",0.35316353389961097,4,24
"positive regulation of catalytic activity","Tyrosine-protein kinase SRC",0.28177606978989445,3,24
"positive regulation of catalytic activity","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,24
"positive regulation of catalytic activity","Vascular endothelial growth factor receptor 1",0.12076117276709761,0,24
"protein complex assembly","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,9
"protein complex assembly","Casein kinase I delta",0.046857850891399856,0,9
"protein complex assembly","Insulin-like growth factor I receptor",0.40065034923250614,2,9
"protein complex assembly","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,9
"protein complex assembly","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,9
"protein complex assembly","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,9
"protein complex assembly","Serine/threonine-protein kinase RAF",0.09874741731476211,0,9
"protein complex assembly","Tyrosine-protein kinase SRC",0.28177606978989445,3,9
"protein complex assembly","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,9
"protein stabilization","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,1
"protein targeting","Serine/threonine-protein kinase AKT",0.5097756798319407,0,1
"proteolysis","Dual specificity mitogen-activated protein kinase kinase 4",0.008805502180934201,0,3
"proteolysis","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,3
"proteolysis","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,3
"regulation of catalytic activity","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,7
"regulation of catalytic activity","Epidermal growth factor receptor erbB1",0.8535047471091222,9,7
"regulation of catalytic activity","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,7
"regulation of catalytic activity","Insulin-like growth factor I receptor",0.40065034923250614,2,7
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"regulation of catalytic activity","Tyrosine-protein kinase ABL",0.35316353389961097,4,7
"regulation of catalytic activity","Tyrosine-protein kinase SRC",0.28177606978989445,3,7
"regulation of protein localization","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,9
"regulation of protein localization","Epidermal growth factor receptor erbB1",0.8535047471091222,9,9
"regulation of protein localization","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,9
"regulation of protein localization","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,9
"regulation of protein localization","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,9
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,9
"regulation of protein localization","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,9
"regulation of protein localization","Tyrosine-protein kinase ABL",0.35316353389961097,4,9
"regulation of protein localization","Tyrosine-protein kinase SRC",0.28177606978989445,3,9
"reproduction","Activin receptor type-1",0.020441344348597252,0,9
"reproduction","Dual specificity testis-specific protein kinase 1",0.008805502180934201,0,9
"reproduction","Epidermal growth factor receptor erbB1",0.8535047471091222,9,9
"reproduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,9
"reproduction","Serine-protein kinase ATM",0.016353075478877804,0,9
"reproduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,9
"reproduction","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,9
"reproduction","Stem cell growth factor receptor",0.17831141916391757,12,9
"reproduction","Tyrosine-protein kinase SRC",0.28177606978989445,3,9
"response to stress","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,32
"response to stress","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,32
"response to stress","AMP-activated protein kinase, alpha-2 subunit",0.0072330910771959515,0,32
"response to stress","Activin receptor type-1",0.020441344348597252,0,32
"response to stress","Bone morphogenetic protein receptor type-2",0.00911998440168185,0,32
"response to stress","Casein kinase I delta",0.046857850891399856,0,32
"response to stress","Dual specificity mitogen-activated protein kinase kinase 4",0.008805502180934201,0,32
"response to stress","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,32
"response to stress","Epidermal growth factor receptor erbB1",0.8535047471091222,9,32
"response to stress","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,32
"response to stress","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,32
"response to stress","Mitogen-activated protein kinase kinase kinase 13",0.0056606799734577,0,32
"response to stress","Mitogen-activated protein kinase kinase kinase 6",0.0012579288829906,0,32
"response to stress","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,32
"response to stress","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,32
"response to stress","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,32
"response to stress","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,32
"response to stress","Serine-protein kinase ATM",0.016353075478877804,0,32
"response to stress","Serine/threonine-protein kinase AKT",0.5097756798319407,0,32
"response to stress","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,32
"response to stress","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,32
"response to stress","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,32
"response to stress","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,32
"response to stress","Serine/threonine-protein kinase PAK 1",0.06383989081177295,0,32
"response to stress","Serine/threonine-protein kinase RAF",0.09874741731476211,0,32
"response to stress","Serine/threonine-protein kinase Sgk3",0.005346197752710051,0,32
"response to stress","Stem cell growth factor receptor",0.17831141916391757,12,32
"response to stress","Tyrosine-protein kinase ABL",0.35316353389961097,4,32
"response to stress","Tyrosine-protein kinase BTK",0.2078727479141967,1,32
"response to stress","Tyrosine-protein kinase SRC",0.28177606978989445,3,32
"response to stress","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,32
"response to stress","Vascular endothelial growth factor receptor 1",0.12076117276709761,0,32
"response to toxic substance","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,1
"ribosome biogenesis","Casein kinase I delta",0.046857850891399856,0,1
"signal transduction","3-phosphoinositide dependent protein kinase-1",0.21416239232914966,1,40
"signal transduction","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,40
"signal transduction","AMP-activated protein kinase, alpha-2 subunit",0.0072330910771959515,0,40
"signal transduction","Activin receptor type-1",0.020441344348597252,0,40
"signal transduction","Bone morphogenetic protein receptor type-2",0.00911998440168185,0,40
"signal transduction","Casein kinase I delta",0.046857850891399856,0,40
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 4",0.008805502180934201,0,40
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,40
"signal transduction","Ephrin type-B receptor 4",0.043713028683923356,0,40
"signal transduction","Epidermal growth factor receptor erbB1",0.8535047471091222,9,40
"signal transduction","Fibroblast growth factor receptor 1",0.19151967243531887,1,40
"signal transduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,40
"signal transduction","Inhibitor of nuclear factor kappa B kinase beta subunit",0.18271417025438466,1,40
"signal transduction","Insulin-like growth factor I receptor",0.40065034923250614,2,40
"signal transduction","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,40
"signal transduction","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,40
"signal transduction","Mitogen-activated protein kinase kinase kinase 13",0.0056606799734577,0,40
"signal transduction","Mitogen-activated protein kinase kinase kinase 6",0.0012579288829906,0,40
"signal transduction","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,40
"signal transduction","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,40
"signal transduction","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,40
"signal transduction","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,40
"signal transduction","Serine-protein kinase ATM",0.016353075478877804,0,40
"signal transduction","Serine/threonine-protein kinase A-Raf",9.434466622429501E-4,0,40
"signal transduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,40
"signal transduction","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,40
"signal transduction","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,40
"signal transduction","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,40
"signal transduction","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,40
"signal transduction","Serine/threonine-protein kinase PAK 1",0.06383989081177295,0,40
"signal transduction","Serine/threonine-protein kinase PIM1",0.25441611658484886,0,40
"signal transduction","Serine/threonine-protein kinase RAF",0.09874741731476211,0,40
"signal transduction","Serine/threonine-protein kinase Sgk3",0.005346197752710051,0,40
"signal transduction","Stem cell growth factor receptor",0.17831141916391757,12,40
"signal transduction","Tyrosine-protein kinase ABL",0.35316353389961097,4,40
"signal transduction","Tyrosine-protein kinase BTK",0.2078727479141967,1,40
"signal transduction","Tyrosine-protein kinase SRC",0.28177606978989445,3,40
"signal transduction","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,40
"signal transduction","Vascular endothelial growth factor receptor 1",0.12076117276709761,0,40
"signal transduction","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,40
"small molecule metabolic process","AMP-activated protein kinase, alpha-1 subunit",0.010692395505420102,0,4
"small molecule metabolic process","AMP-activated protein kinase, alpha-2 subunit",0.0072330910771959515,0,4
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,4
"small molecule metabolic process","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,4
"symbiosis, encompassing mutualism through parasitism","Tyrosine-protein kinase SRC",0.28177606978989445,3,2
"symbiosis, encompassing mutualism through parasitism","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,2
"translation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,1
"transmembrane transport","AMP-activated protein kinase, alpha-2 subunit",0.0072330910771959515,0,4
"transmembrane transport","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,4
"transmembrane transport","Serine/threonine-protein kinase RAF",0.09874741731476211,0,4
"transmembrane transport","Serine/threonine-protein kinase Sgk3",0.005346197752710051,0,4
"transport","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,5
"transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,5
"transport","Serine/threonine-protein kinase AKT2",0.18617347468260884,0,5
"transport","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,5
"transport","Serine/threonine-protein kinase RAF",0.09874741731476211,0,5
"vesicle-mediated transport","Casein kinase I delta",0.046857850891399856,0,5
"vesicle-mediated transport","Serine/threonine-protein kinase PAK 1",0.06383989081177295,0,5
"vesicle-mediated transport","Stem cell growth factor receptor",0.17831141916391757,12,5
"vesicle-mediated transport","Tyrosine-protein kinase ABL",0.35316353389961097,4,5
"vesicle-mediated transport","Tyrosine-protein kinase SRC",0.28177606978989445,3,5
