"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Tyrosine protein kinase Src family","Src","symbiosis, encompassing mutualism through parasitism",0.0710729818889689,2,2
"Tyrosine protein kinase Src family","Src","vesicle-mediated transport",0.0710729818889689,2,5
"Tyrosine protein kinase Tec family","Tec","anatomical structure development",9.434466622429501E-4,0,8
"Tyrosine protein kinase Tec family","Tec","biosynthetic process",9.434466622429501E-4,0,8
"Tyrosine protein kinase Tec family","Tec","cell death",9.434466622429501E-4,0,11
"Tyrosine protein kinase Tec family","Tec","cell differentiation",9.434466622429501E-4,0,14
"Tyrosine protein kinase Tec family","Tec","cellular nitrogen compound metabolic process",9.434466622429501E-4,0,8
"Tyrosine protein kinase Tec family","Tec","cellular protein modification process",9.434466622429501E-4,0,22
"Tyrosine protein kinase Tec family","Tec","developmental maturation",9.434466622429501E-4,0,2
"Tyrosine protein kinase Tec family","Tec","immune system process",9.434466622429501E-4,0,14
"Tyrosine protein kinase Tec family","Tec","phosphorylation",9.434466622429501E-4,0,22
"Tyrosine protein kinase Tec family","Tec","response to stress",9.434466622429501E-4,0,18
"Tyrosine protein kinase Tec family","Tec","signal transduction",9.434466622429501E-4,0,21
"Tyrosine protein kinase Tie family","Tie","anatomical structure formation involved in morphogenesis",0.028617882088036152,1,5
"Tyrosine protein kinase Tie family","Tie","cell adhesion",0.028617882088036152,1,8
"Tyrosine protein kinase Tie family","Tie","cell differentiation",0.028617882088036152,1,14
"Tyrosine protein kinase Tie family","Tie","cell morphogenesis",0.028617882088036152,1,9
"Tyrosine protein kinase Tie family","Tie","cell motility",0.028617882088036152,1,8
"Tyrosine protein kinase Tie family","Tie","cell proliferation",0.028617882088036152,1,9
"Tyrosine protein kinase Tie family","Tie","cell-cell signaling",0.028617882088036152,1,4
"Tyrosine protein kinase Tie family","Tie","cellular protein modification process",0.028617882088036152,1,22
"Tyrosine protein kinase Tie family","Tie","circulatory system process",0.028617882088036152,1,3
"Tyrosine protein kinase Tie family","Tie","immune system process",0.028617882088036152,1,14
"Tyrosine protein kinase Tie family","Tie","multicellular organismal development",0.028617882088036152,1,16
"Tyrosine protein kinase Tie family","Tie","phosphorylation",0.028617882088036152,1,22
"Tyrosine protein kinase Tie family","Tie","positive regulation of catalytic activity",0.028617882088036152,1,13
"Tyrosine protein kinase Tie family","Tie","protein complex assembly",0.028617882088036152,1,8
"Tyrosine protein kinase Tie family","Tie","response to stress",0.028617882088036152,1,18
"Tyrosine protein kinase Tie family","Tie","signal transduction",0.028617882088036152,1,21
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure development",0.1647886836717686,0,8
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure formation involved in morphogenesis",0.1647886836717686,0,5
"Tyrosine protein kinase VEGFR family","Vegfr","cell differentiation",0.1647886836717686,0,14
"Tyrosine protein kinase VEGFR family","Vegfr","cell motility",0.1647886836717686,0,8
"Tyrosine protein kinase VEGFR family","Vegfr","cellular protein modification process",0.1647886836717686,0,22
"Tyrosine protein kinase VEGFR family","Vegfr","embryo development",0.1647886836717686,0,5
"Tyrosine protein kinase VEGFR family","Vegfr","extracellular matrix organization",0.1647886836717686,0,1
"Tyrosine protein kinase VEGFR family","Vegfr","immune system process",0.1647886836717686,0,14
"Tyrosine protein kinase VEGFR family","Vegfr","locomotion",0.1647886836717686,0,3
"Tyrosine protein kinase VEGFR family","Vegfr","multicellular organismal development",0.1647886836717686,0,16
"Tyrosine protein kinase VEGFR family","Vegfr","phosphorylation",0.1647886836717686,0,22
"Tyrosine protein kinase VEGFR family","Vegfr","positive regulation of catalytic activity",0.1647886836717686,0,13
"Tyrosine protein kinase VEGFR family","Vegfr","response to stress",0.1647886836717686,0,18
"Tyrosine protein kinase VEGFR family","Vegfr","signal transduction",0.1647886836717686,0,21
"Tyrosine protein kinase VEGFR family","Vegfr","symbiosis, encompassing mutualism through parasitism",0.1647886836717686,0,2
