"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"multicellular organismal development","Hepatocyte growth factor receptor",0.7899793385180969,14,37
"multicellular organismal development","Insulin receptor",0.07358883965495011,1,37
"multicellular organismal development","LIM domain kinase 1",0.0742178040964454,0,37
"multicellular organismal development","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,37
"multicellular organismal development","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,37
"multicellular organismal development","Nerve growth factor receptor Trk-A",0.3349235650962473,1,37
"multicellular organismal development","Platelet-derived growth factor receptor beta",0.14120251711569484,2,37
"multicellular organismal development","Protein kinase C gamma",0.0069186088564483,0,37
"multicellular organismal development","Protein kinase C mu",0.021070308790092553,0,37
"multicellular organismal development","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,37
"multicellular organismal development","Serine/threonine-protein kinase AKT",0.5097756798319407,0,37
"multicellular organismal development","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,37
"multicellular organismal development","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,37
"multicellular organismal development","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,37
"multicellular organismal development","Serine/threonine-protein kinase RAF",0.09874741731476211,0,37
"multicellular organismal development","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,37
"multicellular organismal development","Stem cell growth factor receptor",0.17831141916391757,12,37
"multicellular organismal development","TGF-beta receptor type I",0.17705349028092696,1,37
"multicellular organismal development","TGF-beta receptor type II",0.022957202114578454,0,37
"multicellular organismal development","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,37
"multicellular organismal development","Tyrosine-protein kinase JAK3",0.5132349842601649,2,37
"multicellular organismal development","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,37
"multicellular organismal development","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,37
"multicellular organismal development","Vascular endothelial growth factor receptor 3",0.0553488708515864,0,37
"negative regulation of endopeptidase activity","Casein kinase II alpha",0.16636109477550687,1,4
"negative regulation of endopeptidase activity","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,4
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,4
"negative regulation of endopeptidase activity","Serine/threonine-protein kinase RAF",0.09874741731476211,0,4
"neurological system process","Fibroblast growth factor receptor 1",0.19151967243531887,1,5
"neurological system process","Nerve growth factor receptor Trk-A",0.3349235650962473,1,5
"neurological system process","Protein kinase C gamma",0.0069186088564483,0,5
"neurological system process","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,5
"neurological system process","Stem cell growth factor receptor",0.17831141916391757,12,5
"nucleocytoplasmic transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"nucleocytoplasmic transport","Tyrosine-protein kinase JAK3",0.5132349842601649,2,2
"phosphorylation","Activin receptor type-1",0.020441344348597252,0,58
"phosphorylation","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,58
"phosphorylation","CaM kinase II alpha",0.00911998440168185,0,58
"phosphorylation","CaM kinase II beta",0.005975162194205351,0,58
"phosphorylation","CaM kinase II gamma",0.0069186088564483,0,58
"phosphorylation","Casein kinase I gamma 1",0.004402751090467101,0,58
"phosphorylation","Casein kinase II alpha",0.16636109477550687,1,58
"phosphorylation","Cell division cycle 2-like protein kinase 6",0.00849101996018655,0,58
"phosphorylation","Cell division protein kinase 8",0.04874474421588575,0,58
"phosphorylation","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,58
"phosphorylation","Discoidin domain-containing receptor 2",0.038366830931213305,0,58
"phosphorylation","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,58
"phosphorylation","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,58
"phosphorylation","Dual-specificity tyrosine-phosphorylation regulated kinase 1A",0.11101222392392046,0,58
"phosphorylation","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,58
"phosphorylation","Fibroblast growth factor receptor 1",0.19151967243531887,1,58
"phosphorylation","Fibroblast growth factor receptor 2",0.08019296629065076,0,58
"phosphorylation","Fibroblast growth factor receptor 3",0.17265073919045987,1,58
"phosphorylation","Hepatocyte growth factor receptor",0.7899793385180969,14,58
"phosphorylation","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,58
"phosphorylation","Insulin receptor",0.07358883965495011,1,58
"phosphorylation","Insulin-like growth factor I receptor",0.40065034923250614,2,58
"phosphorylation","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,58
"phosphorylation","LIM domain kinase 1",0.0742178040964454,0,58
"phosphorylation","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,58
"phosphorylation","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,58
"phosphorylation","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,58
"phosphorylation","Mitogen-activated protein kinase kinase kinase 15",0.0025158577659812,0,58
"phosphorylation","Myotonin-protein kinase",0.009748948843177152,0,58
"phosphorylation","Nerve growth factor receptor Trk-A",0.3349235650962473,1,58
"phosphorylation","Phosphorylase kinase gamma subunit 2",0.009748948843177152,0,58
"phosphorylation","Platelet-derived growth factor receptor beta",0.14120251711569484,2,58
"phosphorylation","Protein kinase C gamma",0.0069186088564483,0,58
"phosphorylation","Protein kinase C mu",0.021070308790092553,0,58
"phosphorylation","Receptor-interacting serine/threonine-protein kinase 4",0.0056606799734577,0,58
"phosphorylation","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,58
"phosphorylation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,58
"phosphorylation","Serine/threonine-protein kinase AKT3",0.04214061758018511,0,58
"phosphorylation","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,58
"phosphorylation","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,58
"phosphorylation","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,58
"phosphorylation","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,58
"phosphorylation","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,58
"phosphorylation","Serine/threonine-protein kinase RAF",0.09874741731476211,0,58
"phosphorylation","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,58
"phosphorylation","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,58
"phosphorylation","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,58
"phosphorylation","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,58
"phosphorylation","Stem cell growth factor receptor",0.17831141916391757,12,58
"phosphorylation","TGF-beta receptor type I",0.17705349028092696,1,58
"phosphorylation","TGF-beta receptor type II",0.022957202114578454,0,58
"phosphorylation","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,58
"phosphorylation","Tyrosine-protein kinase BTK",0.2078727479141967,1,58
"phosphorylation","Tyrosine-protein kinase JAK3",0.5132349842601649,2,58
"phosphorylation","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,58
"phosphorylation","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,58
"phosphorylation","Vascular endothelial growth factor receptor 3",0.0553488708515864,0,58
"phosphorylation","c-Jun N-terminal kinase 3",0.13365494381775125,0,58
"pigmentation","Stem cell growth factor receptor",0.17831141916391757,12,1
"plasma membrane organization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"plasma membrane organization","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,2
"positive regulation of apoptotic process","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,9
"positive regulation of apoptotic process","CaM kinase II alpha",0.00911998440168185,0,9
"positive regulation of apoptotic process","Cell division cycle 2-like protein kinase 6",0.00849101996018655,0,9
"positive regulation of apoptotic process","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,9
"positive regulation of apoptotic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,9
"positive regulation of apoptotic process","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,9
"positive regulation of apoptotic process","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,9
"positive regulation of apoptotic process","TGF-beta receptor type I",0.17705349028092696,1,9
"positive regulation of apoptotic process","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,9
"positive regulation of catalytic activity","CaM kinase II alpha",0.00911998440168185,0,32
"positive regulation of catalytic activity","CaM kinase II beta",0.005975162194205351,0,32
"positive regulation of catalytic activity","CaM kinase II gamma",0.0069186088564483,0,32
"positive regulation of catalytic activity","Cyclin-dependent kinase-like 5",0.0037737866489718002,0,32
"positive regulation of catalytic activity","Discoidin domain-containing receptor 2",0.038366830931213305,0,32
"positive regulation of catalytic activity","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,32
"positive regulation of catalytic activity","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,32
"positive regulation of catalytic activity","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,32
"positive regulation of catalytic activity","Fibroblast growth factor receptor 1",0.19151967243531887,1,32
"positive regulation of catalytic activity","Fibroblast growth factor receptor 2",0.08019296629065076,0,32
"positive regulation of catalytic activity","Fibroblast growth factor receptor 3",0.17265073919045987,1,32
"positive regulation of catalytic activity","Insulin receptor",0.07358883965495011,1,32
"positive regulation of catalytic activity","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,32
"positive regulation of catalytic activity","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,32
"positive regulation of catalytic activity","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,32
"positive regulation of catalytic activity","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,32
"positive regulation of catalytic activity","Mitogen-activated protein kinase kinase kinase 15",0.0025158577659812,0,32
"positive regulation of catalytic activity","Nerve growth factor receptor Trk-A",0.3349235650962473,1,32
"positive regulation of catalytic activity","Platelet-derived growth factor receptor beta",0.14120251711569484,2,32
"positive regulation of catalytic activity","Protein kinase C mu",0.021070308790092553,0,32
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,32
"positive regulation of catalytic activity","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,32
"positive regulation of catalytic activity","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,32
"positive regulation of catalytic activity","Serine/threonine-protein kinase RAF",0.09874741731476211,0,32
"positive regulation of catalytic activity","Stem cell growth factor receptor",0.17831141916391757,12,32
"positive regulation of catalytic activity","TGF-beta receptor type I",0.17705349028092696,1,32
"positive regulation of catalytic activity","TGF-beta receptor type II",0.022957202114578454,0,32
"positive regulation of catalytic activity","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,32
"positive regulation of catalytic activity","Tyrosine-protein kinase JAK3",0.5132349842601649,2,32
"positive regulation of catalytic activity","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,32
"positive regulation of catalytic activity","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,32
"positive regulation of catalytic activity","c-Jun N-terminal kinase 3",0.13365494381775125,0,32
"protein complex assembly","CaM kinase II gamma",0.0069186088564483,0,9
"protein complex assembly","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,9
"protein complex assembly","Insulin receptor",0.07358883965495011,1,9
"protein complex assembly","Insulin-like growth factor I receptor",0.40065034923250614,2,9
"protein complex assembly","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,9
"protein complex assembly","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,9
"protein complex assembly","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,9
"protein complex assembly","Serine/threonine-protein kinase RAF",0.09874741731476211,0,9
"protein complex assembly","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,9
"protein folding","Casein kinase II alpha",0.16636109477550687,1,1
"protein targeting","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"protein targeting","Tyrosine-protein kinase JAK3",0.5132349842601649,2,2
"proteolysis","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,3
"proteolysis","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,3
"proteolysis","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,3
"regulation of catalytic activity","Insulin-like growth factor I receptor",0.40065034923250614,2,5
"regulation of catalytic activity","LIM domain kinase 1",0.0742178040964454,0,5
"regulation of catalytic activity","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,5
"regulation of catalytic activity","Myotonin-protein kinase",0.009748948843177152,0,5
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,5
"regulation of protein localization","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,7
"regulation of protein localization","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,7
"regulation of protein localization","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,7
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"regulation of protein localization","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,7
"regulation of protein localization","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,7
"regulation of protein localization","TGF-beta receptor type I",0.17705349028092696,1,7
"reproduction","Activin receptor type-1",0.020441344348597252,0,11
"reproduction","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,11
"reproduction","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,11
"reproduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,11
"reproduction","Insulin receptor",0.07358883965495011,1,11
"reproduction","Nerve growth factor receptor Trk-A",0.3349235650962473,1,11
"reproduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,11
"reproduction","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,11
"reproduction","Serine/threonine-protein kinase PLK4",0.050946119761119305,1,11
"reproduction","Stem cell growth factor receptor",0.17831141916391757,12,11
"reproduction","TGF-beta receptor type I",0.17705349028092696,1,11
"response to stress","Activin receptor type-1",0.020441344348597252,0,29
"response to stress","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,29
"response to stress","CaM kinase II alpha",0.00911998440168185,0,29
"response to stress","CaM kinase II beta",0.005975162194205351,0,29
"response to stress","CaM kinase II gamma",0.0069186088564483,0,29
"response to stress","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,29
"response to stress","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,29
"response to stress","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,29
"response to stress","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,29
"response to stress","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,29
"response to stress","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,29
"response to stress","Nerve growth factor receptor Trk-A",0.3349235650962473,1,29
"response to stress","Platelet-derived growth factor receptor beta",0.14120251711569484,2,29
"response to stress","Protein kinase C gamma",0.0069186088564483,0,29
"response to stress","Protein kinase C mu",0.021070308790092553,0,29
"response to stress","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,29
"response to stress","Serine/threonine-protein kinase AKT",0.5097756798319407,0,29
"response to stress","Serine/threonine-protein kinase RAF",0.09874741731476211,0,29
"response to stress","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,29
"response to stress","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,29
"response to stress","Stem cell growth factor receptor",0.17831141916391757,12,29
"response to stress","TGF-beta receptor type I",0.17705349028092696,1,29
"response to stress","TGF-beta receptor type II",0.022957202114578454,0,29
"response to stress","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,29
"response to stress","Tyrosine-protein kinase BTK",0.2078727479141967,1,29
"response to stress","Tyrosine-protein kinase JAK3",0.5132349842601649,2,29
"response to stress","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,29
"response to stress","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,29
"response to stress","c-Jun N-terminal kinase 3",0.13365494381775125,0,29
"response to toxic substance","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,2
"response to toxic substance","Platelet-derived growth factor receptor beta",0.14120251711569484,2,2
"signal transduction","Activin receptor type-1",0.020441344348597252,0,50
"signal transduction","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,50
"signal transduction","CaM kinase II alpha",0.00911998440168185,0,50
"signal transduction","CaM kinase II beta",0.005975162194205351,0,50
"signal transduction","CaM kinase II gamma",0.0069186088564483,0,50
"signal transduction","Casein kinase I gamma 1",0.004402751090467101,0,50
"signal transduction","Casein kinase II alpha",0.16636109477550687,1,50
"signal transduction","Discoidin domain-containing receptor 2",0.038366830931213305,0,50
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 1",0.11604393945588286,7,50
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 2",0.019183415465606653,2,50
"signal transduction","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,50
"signal transduction","Fibroblast growth factor receptor 1",0.19151967243531887,1,50
"signal transduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,50
"signal transduction","Fibroblast growth factor receptor 3",0.17265073919045987,1,50
"signal transduction","Hepatocyte growth factor receptor",0.7899793385180969,14,50
"signal transduction","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.028617882088036152,0,50
"signal transduction","Insulin receptor",0.07358883965495011,1,50
"signal transduction","Insulin-like growth factor I receptor",0.40065034923250614,2,50
"signal transduction","Interleukin-1 receptor-associated kinase 1",0.01478066437513955,0,50
"signal transduction","LIM domain kinase 1",0.0742178040964454,0,50
"signal transduction","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,50
"signal transduction","Macrophage colony stimulating factor  receptor",0.17516659695644107,3,50
"signal transduction","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,50
"signal transduction","Mitogen-activated protein kinase kinase kinase 15",0.0025158577659812,0,50
"signal transduction","Myotonin-protein kinase",0.009748948843177152,0,50
"signal transduction","Nerve growth factor receptor Trk-A",0.3349235650962473,1,50
"signal transduction","Platelet-derived growth factor receptor beta",0.14120251711569484,2,50
"signal transduction","Protein kinase C gamma",0.0069186088564483,0,50
"signal transduction","Protein kinase C mu",0.021070308790092553,0,50
"signal transduction","Ribosomal protein S6 kinase alpha 3",0.07012953522672595,0,50
"signal transduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,50
"signal transduction","Serine/threonine-protein kinase AKT3",0.04214061758018511,0,50
"signal transduction","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,50
"signal transduction","Serine/threonine-protein kinase Nek1",0.006289644414953001,0,50
"signal transduction","Serine/threonine-protein kinase PAK 3",0.0100634310639248,0,50
"signal transduction","Serine/threonine-protein kinase RAF",0.09874741731476211,0,50
"signal transduction","Serine/threonine-protein kinase SIK1",0.0113213599469154,0,50
"signal transduction","Serine/threonine-protein kinase TAO1",0.009748948843177152,0,50
"signal transduction","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,50
"signal transduction","Serine/threonine-protein kinase tousled-like 2",0.0047172333112147505,0,50
"signal transduction","Stem cell growth factor receptor",0.17831141916391757,12,50
"signal transduction","TGF-beta receptor type I",0.17705349028092696,1,50
"signal transduction","TGF-beta receptor type II",0.022957202114578454,0,50
"signal transduction","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,50
"signal transduction","Tyrosine-protein kinase BTK",0.2078727479141967,1,50
"signal transduction","Tyrosine-protein kinase JAK3",0.5132349842601649,2,50
"signal transduction","Tyrosine-protein kinase TIE-2",0.09560259510728561,3,50
"signal transduction","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,50
"signal transduction","Vascular endothelial growth factor receptor 3",0.0553488708515864,0,50
"signal transduction","c-Jun N-terminal kinase 3",0.13365494381775125,0,50
"small molecule metabolic process","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,2
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"symbiosis, encompassing mutualism through parasitism","Insulin receptor",0.07358883965495011,1,1
"translation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,1
"transmembrane transport","Serine/threonine-protein kinase RAF",0.09874741731476211,0,1
"transport","CaM kinase II alpha",0.00911998440168185,0,7
"transport","CaM kinase II gamma",0.0069186088564483,0,7
"transport","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,7
"transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"transport","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,7
"transport","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,7
"transport","Serine/threonine-protein kinase RAF",0.09874741731476211,0,7
"vesicle-mediated transport","Casein kinase I gamma 1",0.004402751090467101,0,7
"vesicle-mediated transport","LIM domain kinase 1",0.0742178040964454,0,7
"vesicle-mediated transport","Leucine-rich repeat serine/threonine-protein kinase 2",0.24340923885868113,0,7
"vesicle-mediated transport","Protein kinase C mu",0.021070308790092553,0,7
"vesicle-mediated transport","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,7
"vesicle-mediated transport","Stem cell growth factor receptor",0.17831141916391757,12,7
"vesicle-mediated transport","TGF-beta receptor type II",0.022957202114578454,0,7
"zymogen activation","Eukaryotic translation initiation factor 2-alpha kinase 3",0.01478066437513955,0,2
"zymogen activation","Tyrosine-protein kinase receptor RET",0.12170461942934056,6,2
