"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"response to stress","Tyrosine-protein kinase JAK2",0.7670221364035185,5,21
"response to stress","cAMP-dependent protein kinase beta-1 catalytic subunit",0.0047172333112147505,0,21
"response to toxic substance","Interferon-induced, double-stranded RNA-activated protein kinase",0.031448222074765005,0,2
"response to toxic substance","MAP kinase ERK1",0.0295613287502791,1,2
"signal transduction","Bone morphogenetic protein receptor type-1B",0.011006877726167751,0,27
"signal transduction","CaM-kinase kinase beta",0.010692395505420102,0,27
"signal transduction","DNA-dependent protein kinase",0.08145089517364136,0,27
"signal transduction","Ephrin type-B receptor 2",0.010692395505420102,0,27
"signal transduction","Epidermal growth factor receptor erbB1",0.8535047471091222,9,27
"signal transduction","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,27
"signal transduction","Fibroblast growth factor receptor 4",0.0132082532714013,0,27
"signal transduction","Glycogen synthase kinase-3 beta",0.32454565181157485,2,27
"signal transduction","Hepatocyte growth factor receptor",0.7899793385180969,14,27
"signal transduction","Interferon-induced, double-stranded RNA-activated protein kinase",0.031448222074765005,0,27
"signal transduction","Interleukin-1 receptor-associated kinase 4",0.08805502180934201,0,27
"signal transduction","MAP kinase ERK1",0.0295613287502791,1,27
"signal transduction","Mitogen-activated protein kinase kinase kinase 1",0.0037737866489718002,0,27
"signal transduction","Mitogen-activated protein kinase kinase kinase 7",0.03962475981420391,0,27
"signal transduction","Protein kinase C zeta",0.03364959761999855,0,27
"signal transduction","Receptor protein-tyrosine kinase erbB-2",0.2528437054811106,5,27
"signal transduction","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,27
"signal transduction","Serine-protein kinase ATM",0.016353075478877804,0,27
"signal transduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,27
"signal transduction","Serine/threonine-protein kinase Aurora-A",0.44247648459194366,6,27
"signal transduction","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,27
"signal transduction","Serine/threonine-protein kinase Chk2",0.028617882088036152,0,27
"signal transduction","Serine/threonine-protein kinase PAK6",0.006289644414953001,0,27
"signal transduction","TGF-beta receptor type II",0.022957202114578454,0,27
"signal transduction","Tyrosine-protein kinase JAK1",0.5022281065339971,4,27
"signal transduction","Tyrosine-protein kinase JAK2",0.7670221364035185,5,27
"signal transduction","cAMP-dependent protein kinase beta-1 catalytic subunit",0.0047172333112147505,0,27
"small molecule metabolic process","MAP kinase ERK1",0.0295613287502791,1,2
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"symbiosis, encompassing mutualism through parasitism","Interferon-induced, double-stranded RNA-activated protein kinase",0.031448222074765005,0,2
"symbiosis, encompassing mutualism through parasitism","MAP kinase ERK1",0.0295613287502791,1,2
"translation","Interferon-induced, double-stranded RNA-activated protein kinase",0.031448222074765005,0,2
"translation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,2
"transport","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,4
"transport","Glycogen synthase kinase-3 beta",0.32454565181157485,2,4
"transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,4
"transport","Serine/threonine-protein kinase B-raf",0.5082032687282025,3,4
"vesicle-mediated transport","MAP kinase ERK1",0.0295613287502791,1,2
"vesicle-mediated transport","TGF-beta receptor type II",0.022957202114578454,0,2
"zymogen activation","Tyrosine-protein kinase JAK2",0.7670221364035185,5,1
