"protein_class_pref_name","protein_class_short_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_class_Connectivity"
"CAMK protein kinase LKB subfamily","Lkb","Hypertensive disease",0.006289644414953001,0,6
"CAMK protein kinase LKB subfamily","Lkb","Intestinal Polyposis",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Left Ventricular Hypertrophy",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Lung Neoplasms",0.006289644414953001,0,9
"CAMK protein kinase LKB subfamily","Lkb","Malignant Neoplasms",0.006289644414953001,0,11
"CAMK protein kinase LKB subfamily","Lkb","Malignant neoplasm of lung",0.006289644414953001,0,9
"CAMK protein kinase LKB subfamily","Lkb","Malignant neoplasm of ovary",0.006289644414953001,0,6
"CAMK protein kinase LKB subfamily","Lkb","Malignant neoplasm of pancreas",0.006289644414953001,0,5
"CAMK protein kinase LKB subfamily","Lkb","Malignant neoplasm of testis",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Metastatic melanoma",0.006289644414953001,0,8
"CAMK protein kinase LKB subfamily","Lkb","Neoplasm of uncertain or unknown behavior of ovary",0.006289644414953001,0,5
"CAMK protein kinase LKB subfamily","Lkb","Neoplasm of uncertain or unknown behavior of testis",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Non-Small Cell Lung Carcinoma",0.006289644414953001,0,10
"CAMK protein kinase LKB subfamily","Lkb","Nongerminomatous Germ Cell Tumor",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","Ovarian Carcinoma",0.006289644414953001,0,5
"CAMK protein kinase LKB subfamily","Lkb","Pancreatic Neoplasm",0.006289644414953001,0,5
"CAMK protein kinase LKB subfamily","Lkb","Pancreatic carcinoma",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","Peutz Jehgers polyp",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Peutz-Jeghers Syndrome",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Peutz-Jeghers polyps of small bowel",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Seminoma",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","Spermatocytic seminoma",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Squamous cell carcinoma",0.006289644414953001,0,7
"CAMK protein kinase LKB subfamily","Lkb","Stomach Carcinoma",0.006289644414953001,0,4
"CAMK protein kinase LKB subfamily","Lkb","Teratoma of testis",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","Testicular Germ Cell Tumor",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","Testicular Neoplasms",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","Yolk Sac Tumor",0.006289644414953001,0,1
"CAMK protein kinase LKB subfamily","Lkb","cervical cancer",0.006289644414953001,0,2
"CAMK protein kinase LKB subfamily","Lkb","melanoma",0.006289644414953001,0,14
"CAMK protein kinase LKB subfamily","Lkb","ovarian neoplasm",0.006289644414953001,0,6
"CAMK protein kinase MAPKAPK subfamily","Mapkapk","Glioblastoma Multiforme",0.0022013755452335504,0,7
"CAMK protein kinase MAPKAPK subfamily","Mapkapk","MACULAR DYSTROPHY, PATTERNED, 3",0.0022013755452335504,0,1
"CAMK protein kinase MAPKAPK subfamily","Mapkapk","Macular Dystrophy, Butterfly-Shaped Pigmentary, 2",0.0022013755452335504,0,1
"CAMK protein kinase MAPKAPK subfamily","Mapkapk","Patterned dystrophy of retinal pigment epithelium",0.0022013755452335504,0,1
"CAMK protein kinase MELK subfamily","Melk","Ovarian Mucinous Adenocarcinoma",0.021070308790092553,0,6
"CAMK protein kinase MSKb subfamily","Mskb","Cocaine Abuse",0.0113213599469154,0,6
"CAMK protein kinase MSKb subfamily","Mskb","Cocaine Dependence",0.0113213599469154,0,6
"CAMK protein kinase MSKb subfamily","Mskb","Cocaine-Related Disorders",0.0113213599469154,0,6
"CAMK protein kinase PKD family","Pkd","Adenocarcinoma",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Adenocarcinoma of lung (disorder)",0.031133739854017354,0,15
"CAMK protein kinase PKD family","Pkd","Adenocarcinoma, Basal Cell",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Adenocarcinoma, Oxyphilic",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Adenocarcinoma, Tubular",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Asthma, Occupational",0.031133739854017354,0,1
"CAMK protein kinase PKD family","Pkd","CONGENITAL HEART DEFECTS AND ECTODERMAL DYSPLASIA",0.031133739854017354,0,1
"CAMK protein kinase PKD family","Pkd","Carcinoma, Cribriform",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Carcinoma, Granular Cell",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Chronic Lymphocytic Leukemia",0.031133739854017354,0,5
"CAMK protein kinase PKD family","Pkd","Colorectal Cancer",0.031133739854017354,0,13
"CAMK protein kinase PKD family","Pkd","Colorectal Carcinoma",0.031133739854017354,0,9
"CAMK protein kinase PKD family","Pkd","Colorectal Neoplasms",0.031133739854017354,0,9
"CAMK protein kinase PKD family","Pkd","Gastric Adenocarcinoma",0.031133739854017354,0,11
"CAMK protein kinase PKD family","Pkd","Intellectual Disability",0.031133739854017354,0,22
"CAMK protein kinase PKD family","Pkd","Malignant neoplasm of salivary gland",0.031133739854017354,0,2
"CAMK protein kinase PKD family","Pkd","Metastatic melanoma",0.031133739854017354,0,8
"CAMK protein kinase PKD family","Pkd","Polycystic Ovary Syndrome",0.031133739854017354,0,3
"CAMK protein kinase PKD family","Pkd","Salivary Gland Neoplasms",0.031133739854017354,0,2
"CAMK protein kinase PKD family","Pkd","Sclerocystic Ovaries",0.031133739854017354,0,3
"CAMK protein kinase RSKb subfamily","Rskb","Bone Diseases, Developmental",0.07012953522672595,0,3
"CAMK protein kinase RSKb subfamily","Rskb","Coffin-Lowry syndrome",0.07012953522672595,0,1
"CAMK protein kinase RSKb subfamily","Rskb","Developmental Psychomotor Disorders",0.07012953522672595,0,1
"CAMK protein kinase RSKb subfamily","Rskb","Gastric Adenocarcinoma",0.07012953522672595,0,11
"CAMK protein kinase RSKb subfamily","Rskb","Glioblastoma Multiforme",0.07012953522672595,0,7
"CAMK protein kinase RSKb subfamily","Rskb","Hydrocephalus",0.07012953522672595,0,2
"CAMK protein kinase RSKb subfamily","Rskb","Intellectual Disability",0.07012953522672595,0,22
"CAMK protein kinase RSKb subfamily","Rskb","Liver carcinoma",0.07012953522672595,0,6
"CAMK protein kinase RSKb subfamily","Rskb","Malignant neoplasm of breast",0.07012953522672595,0,20
"CAMK protein kinase RSKb subfamily","Rskb","Mental Retardation, X-Linked 1",0.07012953522672595,0,2
"CAMK protein kinase RSKb subfamily","Rskb","Mental Retardation, X-Linked 19",0.07012953522672595,0,1
"CAMK protein kinase RSKb subfamily","Rskb","Neoplasm Invasiveness",0.07012953522672595,0,8
"CAMK protein kinase RSKb subfamily","Rskb","Neoplasm Metastasis",0.07012953522672595,0,9
"CAMK protein kinase RSKb subfamily","Rskb","Osteogenesis Imperfecta",0.07012953522672595,0,5
"CAMK protein kinase RSKb subfamily","Rskb","Psychomotor Disorders",0.07012953522672595,0,1
"CAMK protein kinase RSKb subfamily","Rskb","Psychomotor Impairment",0.07012953522672595,0,1
"CC chemokine receptor","CC chemokine receptor","Acrania",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Acute Kidney Insufficiency",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Acute kidney injury",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Adult T-Cell Lymphoma/Leukemia",1.0695540327627577,4,4
"CC chemokine receptor","CC chemokine receptor","Allergic Reaction",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Allodynia",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Anhedonia",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Arterial Diseases, Common Carotid",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Asthma",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Atherogenesis",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Atherosclerosis",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Becker Muscular Dystrophy",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Behcet Syndrome",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Brain Injuries",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Brain Injuries, Focal",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Brain Ischemia",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Brain Lacerations",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Bright Disease",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Bronchial Hyperreactivity",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","CREST Syndrome",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Calcinosis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Cardiovascular Diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Carotid Artery Diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Carotid Atherosclerosis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Celiac Disease",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Cerebral Ischemia",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Chemical and Drug Induced Liver Injury",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Chemically-Induced Liver Toxicity",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Chronic Lung Injury",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Complex Partial Status Epilepticus",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Compression of spinal cord",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Contact Dermatitis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Contact hypersensitivity",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Conus Medullaris Syndrome",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Coronary Arteriosclerosis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Coronary Artery Disease",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Craniorachischisis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Crohn Disease",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Crohn's disease of large bowel",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Crohn's disease of the ileum",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","DIABETES MELLITUS, INSULIN-DEPENDENT, 22 (disorder)",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Dermatitis, Allergic Contact",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Dermatitis, Atopic",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Diabetic Nephropathy",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Diastematomyelia",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Diffuse Scleroderma",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Drug-Induced Acute Liver Injury",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Drug-Induced Liver Disease",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Duchenne and Becker Muscular Dystrophy",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Eczema, Infantile",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Embolic Infarction, Middle Cerebral Artery",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Encephalitis, West Nile Fever",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Endometrial Carcinoma",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Endometrial Neoplasms",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Exencephaly",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Experimental Lung Inflammation",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","External Carotid Artery Diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Familial Ménière disease",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Fibrosis, Liver",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Glioma",1.0695540327627577,4,4
"CC chemokine receptor","CC chemokine receptor","Glomerulonephritis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Grand Mal Status Epilepticus",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","HIV Coinfection",1.0695540327627577,4,4
"CC chemokine receptor","CC chemokine receptor","HIV Infections",1.0695540327627577,4,4
"CC chemokine receptor","CC chemokine receptor","Hamman-Rich syndrome",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Heart valve disease",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Hepatitis C",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Hepatitis, Autoimmune",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Hepatitis, Drug-Induced",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Hepatitis, Toxic",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Hyperalgesia",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Hyperalgesia, Primary",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Hyperalgesia, Secondary",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Hyperalgesia, Thermal",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Hyperoxaluria",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Hypersensitivity",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Hypertensive disease",1.0695540327627577,4,6
"CC chemokine receptor","CC chemokine receptor","IIeocolitis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Infarction, Middle Cerebral Artery",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Inflammation",1.0695540327627577,4,7
"CC chemokine receptor","CC chemokine receptor","Influenza",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Iniencephaly",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Injuries, Acute Brain",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Internal Carotid Artery Diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Kidney Failure, Acute",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Kidney Failure, Chronic",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Left Middle Cerebral Artery Infarction",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Leishmaniasis, Cutaneous",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Leishmaniasis, New World",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Liver Cirrhosis",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Liver Cirrhosis, Experimental",1.0695540327627577,4,13
"CC chemokine receptor","CC chemokine receptor","Liver Dysfunction",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Liver carcinoma",1.0695540327627577,4,6
"CC chemokine receptor","CC chemokine receptor","Liver diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Liver neoplasms",1.0695540327627577,4,7
"CC chemokine receptor","CC chemokine receptor","Lobar Pneumonia",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Lung Injury",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","MYCOBACTERIUM TUBERCULOSIS, PROTECTION AGAINST",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","MYCOBACTERIUM TUBERCULOSIS, SUSCEPTIBILITY TO (finding)",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Major Depressive Disorder",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Malignant Glioma",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Malignant neoplasm of liver",1.0695540327627577,4,7
"CC chemokine receptor","CC chemokine receptor","Malignant neoplasm of mouth",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Manic",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Mechanical Allodynia",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Metabolic Syndrome X",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Microcalcification",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Middle Cerebral Artery Embolus",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Middle Cerebral Artery Occlusion",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Middle Cerebral Artery Syndrome",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Middle Cerebral Artery Thrombosis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Mouth Neoplasms",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Multiple Myeloma",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Muscular Dystrophy, Duchenne",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Myocardial Ischemia",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Myocardial Reperfusion Injury",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Neoplasm Invasiveness",1.0695540327627577,4,8
"CC chemokine receptor","CC chemokine receptor","Nephritis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Nephritis, Interstitial",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Nephritis, Tubulointerstitial",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Neural Tube Defects",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Neurenteric Cyst",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Nodular glomerulosclerosis",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Non-Convulsive Status Epilepticus",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Oxalosis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Pancreatitis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Petit mal status",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Pleural Diseases",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Pneumonia",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Pneumonitis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Premature Obstetric Labor",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Pulmonary Fibrosis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Pulmonary Hypertension",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Rachischisis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Regional enteritis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Reperfusion Injury",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Respiratory Distress Syndrome, Adult",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Retinal Degeneration",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Rheumatoid Arthritis",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Right Middle Cerebral Artery Infarction",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Schizophrenia",1.0695540327627577,4,15
"CC chemokine receptor","CC chemokine receptor","Scleroderma, Limited",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Sezary Syndrome",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Silicosis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Simple Partial Status Epilepticus",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Spina Bifida",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Spinal Cord Myelodysplasia",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Squamous cell carcinoma",1.0695540327627577,4,7
"CC chemokine receptor","CC chemokine receptor","Status Dysraphicus",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Status Epilepticus",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Status Epilepticus, Subclinical",1.0695540327627577,4,5
"CC chemokine receptor","CC chemokine receptor","Tactile Allodynia",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Tethered Cord Syndrome",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Thrombotic Infarction, Middle Cerebral Artery",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Thyroid Diseases",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Thyroid Gland Follicular Adenoma",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Thyroid Neoplasm",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Thyroid carcinoma",1.0695540327627577,4,3
"CC chemokine receptor","CC chemokine receptor","Tuberculosis, Pulmonary",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Tumoral calcinosis",1.0695540327627577,4,2
"CC chemokine receptor","CC chemokine receptor","Ulcerative Colitis",1.0695540327627577,4,4
"CC chemokine receptor","CC chemokine receptor","Unipolar Depression",1.0695540327627577,4,9
"CC chemokine receptor","CC chemokine receptor","Urban cutaneous leishmaniasis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","Vitiligo",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","West Nile Fever",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","West Nile Fever Meningitis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","West Nile Fever Meningoencephalitis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","West Nile Fever Myelitis",1.0695540327627577,4,1
"CC chemokine receptor","CC chemokine receptor","mixed gliomas",1.0695540327627577,4,3
"CMGC protein kinase ERK subfamily","Erk","Allodynia",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Anhedonia",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","Astrocytosis",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Atrophic",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Bipolar Disorder",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Brain Ischemia",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","CEROID LIPOFUSCINOSIS, NEURONAL, 6",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Cancer of Head",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Cancer of Neck",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Cardiomyopathies",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Cardiomyopathies, Primary",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Cerebral Ischemia",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","Cholestasis, Extrahepatic",0.3877565781818525,2,2
"CMGC protein kinase ERK subfamily","Erk","Chromosome 22q11.2 Deletion Syndrome, Distal",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Cocaine Abuse",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Cocaine Dependence",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Cocaine-Related Disorders",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Depressive disorder",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Drug Withdrawal Symptoms",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","Experimental Hepatoma",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Female infertility",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Female sterility",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Gliosis",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Head Neoplasms",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Head and Neck Neoplasms",0.3877565781818525,2,2
"CMGC protein kinase ERK subfamily","Erk","Hepatoma, Morris",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Hepatoma, Novikoff",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Hereditary Diffuse Gastric Cancer",0.3877565781818525,2,5
"CMGC protein kinase ERK subfamily","Erk","Hyperalgesia",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Hyperalgesia, Primary",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Hyperalgesia, Secondary",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Hyperalgesia, Thermal",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Hypertrophy",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Juvenile arthritis",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Juvenile psoriatic arthritis",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Juvenile-Onset Still Disease",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Kidney Neoplasm",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","Liver Neoplasms, Experimental",0.3877565781818525,2,4
"CMGC protein kinase ERK subfamily","Erk","Lung Neoplasms",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Malignant Head and Neck Neoplasm",0.3877565781818525,2,2
"CMGC protein kinase ERK subfamily","Erk","Malignant neoplasm of kidney",0.3877565781818525,2,3
"CMGC protein kinase ERK subfamily","Erk","Malignant neoplasm of lung",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Malignant neoplasm of ovary",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Malignant neoplasm of prostate",0.3877565781818525,2,11
"CMGC protein kinase ERK subfamily","Erk","Malignant neoplasm of stomach",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Mechanical Allodynia",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Mental Depression",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Myocardial Diseases, Secondary",0.3877565781818525,2,6
"CMGC protein kinase ERK subfamily","Erk","Neck Neoplasms",0.3877565781818525,2,1
"CMGC protein kinase ERK subfamily","Erk","Neoplasm Invasiveness",0.3877565781818525,2,8
"CMGC protein kinase ERK subfamily","Erk","Neoplasm Metastasis",0.3877565781818525,2,9
"CMGC protein kinase ERK subfamily","Erk","Nerve Degeneration",0.3877565781818525,2,1
