"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Tyrosine protein kinase Eph family","Eph","cell adhesion",0.043713028683923356,0,9
"Tyrosine protein kinase Eph family","Eph","cell motility",0.043713028683923356,0,9
"Tyrosine protein kinase Eph family","Eph","cellular protein modification process",0.043713028683923356,0,32
"Tyrosine protein kinase Eph family","Eph","multicellular organismal development",0.043713028683923356,0,19
"Tyrosine protein kinase Eph family","Eph","phosphorylation",0.043713028683923356,0,32
"Tyrosine protein kinase Eph family","Eph","signal transduction",0.043713028683923356,0,29
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure development",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure formation involved in morphogenesis",0.2717126387259696,1,8
"Tyrosine protein kinase FGFR family","Fgfr","biosynthetic process",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","cell death",0.2717126387259696,1,16
"Tyrosine protein kinase FGFR family","Fgfr","cell differentiation",0.2717126387259696,1,17
"Tyrosine protein kinase FGFR family","Fgfr","cell division",0.2717126387259696,1,4
"Tyrosine protein kinase FGFR family","Fgfr","cell morphogenesis",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","cell motility",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","cell proliferation",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","cell-cell signaling",0.2717126387259696,1,4
"Tyrosine protein kinase FGFR family","Fgfr","cellular nitrogen compound metabolic process",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","cellular protein modification process",0.2717126387259696,1,32
"Tyrosine protein kinase FGFR family","Fgfr","developmental maturation",0.2717126387259696,1,2
"Tyrosine protein kinase FGFR family","Fgfr","embryo development",0.2717126387259696,1,8
"Tyrosine protein kinase FGFR family","Fgfr","growth",0.2717126387259696,1,4
"Tyrosine protein kinase FGFR family","Fgfr","immune system process",0.2717126387259696,1,16
"Tyrosine protein kinase FGFR family","Fgfr","lipid metabolic process",0.2717126387259696,1,5
"Tyrosine protein kinase FGFR family","Fgfr","multicellular organismal development",0.2717126387259696,1,19
"Tyrosine protein kinase FGFR family","Fgfr","neurological system process",0.2717126387259696,1,5
"Tyrosine protein kinase FGFR family","Fgfr","phosphorylation",0.2717126387259696,1,32
"Tyrosine protein kinase FGFR family","Fgfr","positive regulation of catalytic activity",0.2717126387259696,1,17
"Tyrosine protein kinase FGFR family","Fgfr","reproduction",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","signal transduction",0.2717126387259696,1,29
"Tyrosine protein kinase InsR family","InsR","cellular protein modification process",0.40065034923250614,2,32
"Tyrosine protein kinase InsR family","InsR","immune system process",0.40065034923250614,2,16
"Tyrosine protein kinase InsR family","InsR","phosphorylation",0.40065034923250614,2,32
"Tyrosine protein kinase InsR family","InsR","protein complex assembly",0.40065034923250614,2,8
"Tyrosine protein kinase InsR family","InsR","regulation of catalytic activity",0.40065034923250614,2,7
"Tyrosine protein kinase InsR family","InsR","signal transduction",0.40065034923250614,2,29
"Tyrosine protein kinase PDGFR family","Pdgfr","anatomical structure development",0.3534780161203587,15,10
"Tyrosine protein kinase PDGFR family","Pdgfr","cell adhesion",0.3534780161203587,15,9
"Tyrosine protein kinase PDGFR family","Pdgfr","cell death",0.3534780161203587,15,16
"Tyrosine protein kinase PDGFR family","Pdgfr","cell differentiation",0.3534780161203587,15,17
"Tyrosine protein kinase PDGFR family","Pdgfr","cell division",0.3534780161203587,15,4
"Tyrosine protein kinase PDGFR family","Pdgfr","cell junction organization",0.3534780161203587,15,3
"Tyrosine protein kinase PDGFR family","Pdgfr","cell morphogenesis",0.3534780161203587,15,9
"Tyrosine protein kinase PDGFR family","Pdgfr","cell motility",0.3534780161203587,15,9
"Tyrosine protein kinase PDGFR family","Pdgfr","cell proliferation",0.3534780161203587,15,10
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular component assembly",0.3534780161203587,15,5
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular protein modification process",0.3534780161203587,15,32
"Tyrosine protein kinase PDGFR family","Pdgfr","cytoskeleton organization",0.3534780161203587,15,10
"Tyrosine protein kinase PDGFR family","Pdgfr","embryo development",0.3534780161203587,15,8
"Tyrosine protein kinase PDGFR family","Pdgfr","homeostatic process",0.3534780161203587,15,8
"Tyrosine protein kinase PDGFR family","Pdgfr","immune system process",0.3534780161203587,15,16
"Tyrosine protein kinase PDGFR family","Pdgfr","lipid metabolic process",0.3534780161203587,15,5
"Tyrosine protein kinase PDGFR family","Pdgfr","locomotion",0.3534780161203587,15,3
"Tyrosine protein kinase PDGFR family","Pdgfr","multicellular organismal development",0.3534780161203587,15,19
"Tyrosine protein kinase PDGFR family","Pdgfr","neurological system process",0.3534780161203587,15,5
"Tyrosine protein kinase PDGFR family","Pdgfr","phosphorylation",0.3534780161203587,15,32
"Tyrosine protein kinase PDGFR family","Pdgfr","pigmentation",0.3534780161203587,15,1
"Tyrosine protein kinase PDGFR family","Pdgfr","positive regulation of catalytic activity",0.3534780161203587,15,17
"Tyrosine protein kinase PDGFR family","Pdgfr","regulation of protein localization",0.3534780161203587,15,6
"Tyrosine protein kinase PDGFR family","Pdgfr","reproduction",0.3534780161203587,15,9
"Tyrosine protein kinase PDGFR family","Pdgfr","response to stress",0.3534780161203587,15,25
"Tyrosine protein kinase PDGFR family","Pdgfr","signal transduction",0.3534780161203587,15,29
"Tyrosine protein kinase PDGFR family","Pdgfr","vesicle-mediated transport",0.3534780161203587,15,5
"Tyrosine protein kinase Src family","Src","anatomical structure development",0.28177606978989445,3,10
"Tyrosine protein kinase Src family","Src","cell adhesion",0.28177606978989445,3,9
"Tyrosine protein kinase Src family","Src","cell cycle",0.28177606978989445,3,11
"Tyrosine protein kinase Src family","Src","cell differentiation",0.28177606978989445,3,17
"Tyrosine protein kinase Src family","Src","cell junction organization",0.28177606978989445,3,3
"Tyrosine protein kinase Src family","Src","cell morphogenesis",0.28177606978989445,3,9
"Tyrosine protein kinase Src family","Src","cell motility",0.28177606978989445,3,9
"Tyrosine protein kinase Src family","Src","cell proliferation",0.28177606978989445,3,10
"Tyrosine protein kinase Src family","Src","cellular component assembly",0.28177606978989445,3,5
"Tyrosine protein kinase Src family","Src","cellular protein modification process",0.28177606978989445,3,32
"Tyrosine protein kinase Src family","Src","circulatory system process",0.28177606978989445,3,4
"Tyrosine protein kinase Src family","Src","cytoskeleton organization",0.28177606978989445,3,10
"Tyrosine protein kinase Src family","Src","homeostatic process",0.28177606978989445,3,8
"Tyrosine protein kinase Src family","Src","immune system process",0.28177606978989445,3,16
"Tyrosine protein kinase Src family","Src","multicellular organismal development",0.28177606978989445,3,19
"Tyrosine protein kinase Src family","Src","negative regulation of endopeptidase activity",0.28177606978989445,3,4
"Tyrosine protein kinase Src family","Src","phosphorylation",0.28177606978989445,3,32
"Tyrosine protein kinase Src family","Src","positive regulation of apoptotic process",0.28177606978989445,3,6
"Tyrosine protein kinase Src family","Src","positive regulation of catalytic activity",0.28177606978989445,3,17
"Tyrosine protein kinase Src family","Src","protein complex assembly",0.28177606978989445,3,8
"Tyrosine protein kinase Src family","Src","regulation of catalytic activity",0.28177606978989445,3,7
"Tyrosine protein kinase Src family","Src","regulation of protein localization",0.28177606978989445,3,6
"Tyrosine protein kinase Src family","Src","reproduction",0.28177606978989445,3,9
"Tyrosine protein kinase Src family","Src","response to stress",0.28177606978989445,3,25
"Tyrosine protein kinase Src family","Src","signal transduction",0.28177606978989445,3,29
"Tyrosine protein kinase Src family","Src","symbiosis, encompassing mutualism through parasitism",0.28177606978989445,3,2
"Tyrosine protein kinase Src family","Src","vesicle-mediated transport",0.28177606978989445,3,5
"Tyrosine protein kinase Tec family","Tec","anatomical structure development",0.2078727479141967,1,10
"Tyrosine protein kinase Tec family","Tec","biosynthetic process",0.2078727479141967,1,10
"Tyrosine protein kinase Tec family","Tec","cell death",0.2078727479141967,1,16
"Tyrosine protein kinase Tec family","Tec","cell differentiation",0.2078727479141967,1,17
"Tyrosine protein kinase Tec family","Tec","cellular nitrogen compound metabolic process",0.2078727479141967,1,9
"Tyrosine protein kinase Tec family","Tec","cellular protein modification process",0.2078727479141967,1,32
"Tyrosine protein kinase Tec family","Tec","developmental maturation",0.2078727479141967,1,2
"Tyrosine protein kinase Tec family","Tec","immune system process",0.2078727479141967,1,16
"Tyrosine protein kinase Tec family","Tec","phosphorylation",0.2078727479141967,1,32
"Tyrosine protein kinase Tec family","Tec","response to stress",0.2078727479141967,1,25
"Tyrosine protein kinase Tec family","Tec","signal transduction",0.2078727479141967,1,29
"Tyrosine protein kinase Tie family","Tie","anatomical structure formation involved in morphogenesis",0.09560259510728561,3,8
"Tyrosine protein kinase Tie family","Tie","cell adhesion",0.09560259510728561,3,9
"Tyrosine protein kinase Tie family","Tie","cell differentiation",0.09560259510728561,3,17
"Tyrosine protein kinase Tie family","Tie","cell morphogenesis",0.09560259510728561,3,9
"Tyrosine protein kinase Tie family","Tie","cell motility",0.09560259510728561,3,9
"Tyrosine protein kinase Tie family","Tie","cell proliferation",0.09560259510728561,3,10
"Tyrosine protein kinase Tie family","Tie","cell-cell signaling",0.09560259510728561,3,4
"Tyrosine protein kinase Tie family","Tie","cellular protein modification process",0.09560259510728561,3,32
"Tyrosine protein kinase Tie family","Tie","circulatory system process",0.09560259510728561,3,4
"Tyrosine protein kinase Tie family","Tie","immune system process",0.09560259510728561,3,16
"Tyrosine protein kinase Tie family","Tie","multicellular organismal development",0.09560259510728561,3,19
"Tyrosine protein kinase Tie family","Tie","phosphorylation",0.09560259510728561,3,32
"Tyrosine protein kinase Tie family","Tie","positive regulation of catalytic activity",0.09560259510728561,3,17
"Tyrosine protein kinase Tie family","Tie","protein complex assembly",0.09560259510728561,3,8
"Tyrosine protein kinase Tie family","Tie","response to stress",0.09560259510728561,3,25
"Tyrosine protein kinase Tie family","Tie","signal transduction",0.09560259510728561,3,29
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure development",1.234657198655274,5,10
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure formation involved in morphogenesis",1.234657198655274,5,8
"Tyrosine protein kinase VEGFR family","Vegfr","cell differentiation",1.234657198655274,5,17
"Tyrosine protein kinase VEGFR family","Vegfr","cell motility",1.234657198655274,5,9
"Tyrosine protein kinase VEGFR family","Vegfr","cellular protein modification process",1.234657198655274,5,32
"Tyrosine protein kinase VEGFR family","Vegfr","embryo development",1.234657198655274,5,8
"Tyrosine protein kinase VEGFR family","Vegfr","extracellular matrix organization",1.234657198655274,5,1
"Tyrosine protein kinase VEGFR family","Vegfr","immune system process",1.234657198655274,5,16
"Tyrosine protein kinase VEGFR family","Vegfr","locomotion",1.234657198655274,5,3
"Tyrosine protein kinase VEGFR family","Vegfr","multicellular organismal development",1.234657198655274,5,19
"Tyrosine protein kinase VEGFR family","Vegfr","phosphorylation",1.234657198655274,5,32
"Tyrosine protein kinase VEGFR family","Vegfr","positive regulation of catalytic activity",1.234657198655274,5,17
"Tyrosine protein kinase VEGFR family","Vegfr","response to stress",1.234657198655274,5,25
"Tyrosine protein kinase VEGFR family","Vegfr","signal transduction",1.234657198655274,5,29
"Tyrosine protein kinase VEGFR family","Vegfr","symbiosis, encompassing mutualism through parasitism",1.234657198655274,5,2
