"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"positive regulation of apoptotic process","Serine-protein kinase ATM",0.016353075478877804,0,9
"positive regulation of apoptotic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,9
"positive regulation of apoptotic process","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,9
"positive regulation of apoptotic process","c-Jun N-terminal kinase 1",0.26479402986952133,0,9
"positive regulation of catalytic activity","ALK tyrosine kinase receptor",0.24403820330017642,3,23
"positive regulation of catalytic activity","CaM kinase II beta",0.005975162194205351,0,23
"positive regulation of catalytic activity","Cyclin-dependent kinase 5",0.02673098876355025,2,23
"positive regulation of catalytic activity","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,23
"positive regulation of catalytic activity","Fibroblast growth factor receptor 1",0.19151967243531887,1,23
"positive regulation of catalytic activity","Fibroblast growth factor receptor 2",0.08019296629065076,0,23
"positive regulation of catalytic activity","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,23
"positive regulation of catalytic activity","Glycogen synthase kinase-3 beta",0.32454565181157485,2,23
"positive regulation of catalytic activity","MAP kinase ERK1",0.0295613287502791,1,23
"positive regulation of catalytic activity","MAP kinase ERK2",0.3581952494315734,1,23
"positive regulation of catalytic activity","MAP kinase p38 alpha",0.5780183217341808,11,23
"positive regulation of catalytic activity","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,23
"positive regulation of catalytic activity","NT-3 growth factor receptor",0.017925486582616054,1,23
"positive regulation of catalytic activity","Nerve growth factor receptor Trk-A",0.3349235650962473,1,23
"positive regulation of catalytic activity","Platelet-derived growth factor receptor beta",0.14120251711569484,2,23
"positive regulation of catalytic activity","Protein kinase C alpha",0.06352540859102532,0,23
"positive regulation of catalytic activity","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,23
"positive regulation of catalytic activity","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,23
"positive regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,23
"positive regulation of catalytic activity","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,23
"positive regulation of catalytic activity","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,23
"positive regulation of catalytic activity","Tyrosine-protein kinase FYN",0.036165455385979754,0,23
"positive regulation of catalytic activity","c-Jun N-terminal kinase 1",0.26479402986952133,0,23
"protein complex assembly","Glycogen synthase kinase-3 beta",0.32454565181157485,2,2
"protein complex assembly","MAP kinase ERK1",0.0295613287502791,1,2
"protein targeting","MAP kinase ERK1",0.0295613287502791,1,3
"protein targeting","MAP kinase ERK2",0.3581952494315734,1,3
"protein targeting","Serine/threonine-protein kinase AKT",0.5097756798319407,0,3
"proteolysis","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,3
"proteolysis","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,3
"proteolysis","Glycogen synthase kinase-3 beta",0.32454565181157485,2,3
"regulation of catalytic activity","CaM-kinase kinase beta",0.010692395505420102,0,7
"regulation of catalytic activity","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,7
"regulation of catalytic activity","Glycogen synthase kinase-3 beta",0.32454565181157485,2,7
"regulation of catalytic activity","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,7
"regulation of catalytic activity","Protein kinase C alpha",0.06352540859102532,0,7
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"regulation of catalytic activity","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,7
"regulation of protein localization","Casein kinase I epsilon",0.020441344348597252,0,12
"regulation of protein localization","Cyclin-dependent kinase 5",0.02673098876355025,2,12
"regulation of protein localization","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,12
"regulation of protein localization","Glycogen synthase kinase-3 beta",0.32454565181157485,2,12
"regulation of protein localization","MAP kinase p38 alpha",0.5780183217341808,11,12
"regulation of protein localization","Protein kinase C alpha",0.06352540859102532,0,12
"regulation of protein localization","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,12
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.5097756798319407,0,12
"regulation of protein localization","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,12
"regulation of protein localization","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,12
"regulation of protein localization","Tyrosine-protein kinase FYN",0.036165455385979754,0,12
"regulation of protein localization","c-Jun N-terminal kinase 1",0.26479402986952133,0,12
"reproduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,7
"reproduction","MAP kinase ERK2",0.3581952494315734,1,7
"reproduction","MAP kinase p38 alpha",0.5780183217341808,11,7
"reproduction","Nerve growth factor receptor Trk-A",0.3349235650962473,1,7
"reproduction","Serine-protein kinase ATM",0.016353075478877804,0,7
"reproduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,7
"reproduction","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,7
"response to stress","CaM kinase II beta",0.005975162194205351,0,24
"response to stress","Casein kinase I epsilon",0.020441344348597252,0,24
"response to stress","Cyclin-dependent kinase 5",0.02673098876355025,2,24
"response to stress","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,24
"response to stress","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,24
"response to stress","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,24
"response to stress","Glycogen synthase kinase-3 beta",0.32454565181157485,2,24
"response to stress","MAP kinase ERK1",0.0295613287502791,1,24
"response to stress","MAP kinase ERK2",0.3581952494315734,1,24
"response to stress","MAP kinase p38 alpha",0.5780183217341808,11,24
"response to stress","NT-3 growth factor receptor",0.017925486582616054,1,24
"response to stress","Nerve growth factor receptor Trk-A",0.3349235650962473,1,24
"response to stress","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,24
"response to stress","Platelet-derived growth factor receptor beta",0.14120251711569484,2,24
"response to stress","Protein kinase C alpha",0.06352540859102532,0,24
"response to stress","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,24
"response to stress","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,24
"response to stress","Serine-protein kinase ATM",0.016353075478877804,0,24
"response to stress","Serine/threonine-protein kinase AKT",0.5097756798319407,0,24
"response to stress","Serine/threonine-protein kinase Chk1",0.2748574609334461,3,24
"response to stress","Serine/threonine-protein kinase OSR1",0.0037737866489718002,0,24
"response to stress","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,24
"response to stress","Tyrosine-protein kinase FYN",0.036165455385979754,0,24
"response to stress","c-Jun N-terminal kinase 1",0.26479402986952133,0,24
"response to toxic substance","MAP kinase ERK1",0.0295613287502791,1,3
"response to toxic substance","MAP kinase ERK2",0.3581952494315734,1,3
"response to toxic substance","Platelet-derived growth factor receptor beta",0.14120251711569484,2,3
"ribosome biogenesis","Casein kinase I epsilon",0.020441344348597252,0,1
"signal transduction","ALK tyrosine kinase receptor",0.24403820330017642,3,33
"signal transduction","CaM kinase II beta",0.005975162194205351,0,33
"signal transduction","CaM-kinase kinase beta",0.010692395505420102,0,33
"signal transduction","Casein kinase I epsilon",0.020441344348597252,0,33
"signal transduction","Cyclin-dependent kinase 5",0.02673098876355025,2,33
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 7",0.0025158577659812,0,33
"signal transduction","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,33
"signal transduction","Fibroblast growth factor receptor 1",0.19151967243531887,1,33
"signal transduction","Fibroblast growth factor receptor 2",0.08019296629065076,0,33
"signal transduction","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,33
"signal transduction","Glycogen synthase kinase-3 beta",0.32454565181157485,2,33
"signal transduction","Hepatocyte growth factor receptor",0.7899793385180969,14,33
"signal transduction","MAP kinase ERK1",0.0295613287502791,1,33
"signal transduction","MAP kinase ERK2",0.3581952494315734,1,33
"signal transduction","MAP kinase p38 alpha",0.5780183217341808,11,33
"signal transduction","MAP/microtubule affinity-regulating kinase 2",0.00849101996018655,0,33
"signal transduction","NT-3 growth factor receptor",0.017925486582616054,1,33
"signal transduction","Nerve growth factor receptor Trk-A",0.3349235650962473,1,33
"signal transduction","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,33
"signal transduction","Platelet-derived growth factor receptor beta",0.14120251711569484,2,33
"signal transduction","Protein kinase C alpha",0.06352540859102532,0,33
"signal transduction","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,33
"signal transduction","Receptor tyrosine-protein kinase erbB-3",0.0075475732979436005,1,33
"signal transduction","Serine-protein kinase ATM",0.016353075478877804,0,33
"signal transduction","Serine/threonine-protein kinase AKT",0.5097756798319407,0,33
"signal transduction","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,33
"signal transduction","Serine/threonine-protein kinase OSR1",0.0037737866489718002,0,33
"signal transduction","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,33
"signal transduction","Serine/threonine-protein kinase WNK3",3.1448222074765E-4,0,33
"signal transduction","TRAF2- and NCK-interacting kinase",0.025473059880559652,0,33
"signal transduction","Tyrosine-protein kinase FYN",0.036165455385979754,0,33
"signal transduction","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,33
"signal transduction","c-Jun N-terminal kinase 1",0.26479402986952133,0,33
"small molecule metabolic process","MAP kinase ERK1",0.0295613287502791,1,4
"small molecule metabolic process","MAP kinase ERK2",0.3581952494315734,1,4
"small molecule metabolic process","MAP kinase p38 alpha",0.5780183217341808,11,4
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.5097756798319407,0,4
"symbiosis, encompassing mutualism through parasitism","MAP kinase ERK1",0.0295613287502791,1,6
"symbiosis, encompassing mutualism through parasitism","MAP kinase ERK2",0.3581952494315734,1,6
"symbiosis, encompassing mutualism through parasitism","NT-3 growth factor receptor",0.017925486582616054,1,6
"symbiosis, encompassing mutualism through parasitism","Serine/threonine-protein kinase PAK 2",0.012579288829906003,0,6
"symbiosis, encompassing mutualism through parasitism","Tyrosine-protein kinase FYN",0.036165455385979754,0,6
"symbiosis, encompassing mutualism through parasitism","Vascular endothelial growth factor receptor 2",1.1138960258881765,5,6
"translation","Serine/threonine-protein kinase AKT",0.5097756798319407,0,1
"transport","Cyclin-dependent kinase 5",0.02673098876355025,2,10
"transport","Epithelial discoidin domain-containing receptor 1",0.03899579537270861,0,10
"transport","Glycogen synthase kinase-3 alpha",0.029875810971026755,1,10
"transport","Glycogen synthase kinase-3 beta",0.32454565181157485,2,10
"transport","Neurotrophic tyrosine kinase receptor type 2",0.02358616655607375,1,10
"transport","Receptor protein-tyrosine kinase erbB-4",0.022957202114578454,1,10
"transport","Serine/threonine-protein kinase AKT",0.5097756798319407,0,10
"transport","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,10
"transport","Tyrosine-protein kinase FYN",0.036165455385979754,0,10
"transport","c-Jun N-terminal kinase 1",0.26479402986952133,0,10
"vacuolar transport","Serine/threonine-protein kinase DCLK1",0.0072330910771959515,0,1
"vesicle-mediated transport","Casein kinase I epsilon",0.020441344348597252,0,6
"vesicle-mediated transport","Cyclin-dependent kinase 5",0.02673098876355025,2,6
"vesicle-mediated transport","MAP kinase ERK1",0.0295613287502791,1,6
"vesicle-mediated transport","MAP kinase ERK2",0.3581952494315734,1,6
"vesicle-mediated transport","Serine/threonine-protein kinase PCTAIRE-1",0.01289377105065365,0,6
"vesicle-mediated transport","Tyrosine-protein kinase FYN",0.036165455385979754,0,6
