"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Tyrosine protein kinase JakB family","Jakb","nucleocytoplasmic transport",1.2692502429375154,9,4
"Tyrosine protein kinase JakB family","Jakb","phosphorylation",1.2692502429375154,9,23
"Tyrosine protein kinase JakB family","Jakb","positive regulation of apoptotic process",1.2692502429375154,9,7
"Tyrosine protein kinase JakB family","Jakb","positive regulation of catalytic activity",1.2692502429375154,9,13
"Tyrosine protein kinase JakB family","Jakb","protein complex assembly",1.2692502429375154,9,7
"Tyrosine protein kinase JakB family","Jakb","protein targeting",1.2692502429375154,9,3
"Tyrosine protein kinase JakB family","Jakb","regulation of protein localization",1.2692502429375154,9,5
"Tyrosine protein kinase JakB family","Jakb","response to antibiotic",1.2692502429375154,9,1
"Tyrosine protein kinase JakB family","Jakb","response to stress",1.2692502429375154,9,16
"Tyrosine protein kinase JakB family","Jakb","signal transduction",1.2692502429375154,9,23
"Tyrosine protein kinase JakB family","Jakb","zymogen activation",1.2692502429375154,9,1
"Tyrosine protein kinase Met family","Met","cell differentiation",0.7899793385180969,14,13
"Tyrosine protein kinase Met family","Met","cell morphogenesis",0.7899793385180969,14,8
"Tyrosine protein kinase Met family","Met","cell proliferation",0.7899793385180969,14,4
"Tyrosine protein kinase Met family","Met","cellular protein modification process",0.7899793385180969,14,23
"Tyrosine protein kinase Met family","Met","locomotion",0.7899793385180969,14,5
"Tyrosine protein kinase Met family","Met","multicellular organismal development",0.7899793385180969,14,14
"Tyrosine protein kinase Met family","Met","phosphorylation",0.7899793385180969,14,23
"Tyrosine protein kinase Met family","Met","signal transduction",0.7899793385180969,14,23
