"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Ephrin type-B receptor 1","Undifferentiated carcinoma of ovary",0.012579288829906003,0,1
"Ephrin type-B receptor 3","Small cell carcinoma of lung",0.01415169993364425,0,4
"Eukaryotic translation initiation factor 2-alpha kinase 1","Adenocarcinoma of lung (disorder)",0.010692395505420102,0,19
"Eukaryotic translation initiation factor 2-alpha kinase 1","Anemia, Hemolytic",0.010692395505420102,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 1","Anemia, Hemolytic, Acquired",0.010692395505420102,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 1","Anemia, Microangiopathic",0.010692395505420102,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 1","Chemical and Drug Induced Liver Injury",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Chemically-Induced Liver Toxicity",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Drug-Induced Acute Liver Injury",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Drug-Induced Liver Disease",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Hepatitis, Drug-Induced",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Hepatitis, Toxic",0.010692395505420102,0,9
"Eukaryotic translation initiation factor 2-alpha kinase 1","Microangiopathic hemolytic anemia",0.010692395505420102,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 1","Respiratory Distress Syndrome, Adult",0.010692395505420102,0,2
"Eukaryotic translation initiation factor 2-alpha kinase 1","Splenomegaly",0.010692395505420102,0,2
"Eukaryotic translation initiation factor 2-alpha kinase 4","Amino Acid Metabolism, Inborn Errors",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Amino Acid Metabolism, Inherited Disorders",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Familial primary pulmonary hypertension",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Familial pulmonary arterial hypertension",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Hair Diseases",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Idiopathic pulmonary arterial hypertension",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Immune System Diseases",0.0169820399203731,0,2
"Eukaryotic translation initiation factor 2-alpha kinase 4","Myopathy",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","PULMONARY VENOOCCLUSIVE DISEASE 2, AUTOSOMAL RECESSIVE",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Pulmonary Hypertension",0.0169820399203731,0,3
"Eukaryotic translation initiation factor 2-alpha kinase 4","Pulmonary Veno-Occlusive Disease (disorder)",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Pulmonary arterial hypertension",0.0169820399203731,0,1
"Eukaryotic translation initiation factor 2-alpha kinase 4","Pulmonary capillary hemangiomatosis",0.0169820399203731,0,1
"Fibroblast growth factor receptor 2","Acrocephalosyndactylia",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Acrocephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Adenocarcinoma of lung (disorder)",0.08019296629065076,0,19
"Fibroblast growth factor receptor 2","Ankylosis",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome Phenotype",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome with Disordered Steroidogenesis",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome, Autosomal Dominant",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Apert syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Apert-Crouzon Disease",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Arthrogryposis",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","BENT BONE DYSPLASIA SYNDROME",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Bannayan-Riley-Ruvalcaba Syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Benign neoplasm of stomach",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Bipolar Disorder",0.08019296629065076,0,9
"Fibroblast growth factor receptor 2","Brachycephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Breast Carcinoma",0.08019296629065076,0,20
"Fibroblast growth factor receptor 2","Carcinoma in situ of endometrium",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Carcinoma in situ of stomach",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Chemical Burns",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Choanal Atresia",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Cholangiocarcinoma",0.08019296629065076,0,4
"Fibroblast growth factor receptor 2","Cleft Palate",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Cleft palate, isolated",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Cleft upper lip",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Craniofacial Abnormalities",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Craniofacial Dysostosis",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Craniofacial dysostosis type 1",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Craniosynostosis",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Cutis Gyrata Syndrome of Beare And Stevenson",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Depressive disorder",0.08019296629065076,0,7
"Fibroblast growth factor receptor 2","Dermatologic disorders",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Developmental Coordination Disorder",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Endometrial Carcinoma",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Endometrial Neoplasms",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Endometrial adenocarcinoma",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Extrahepatic Cholangiocarcinoma",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Fibrosis, Liver",0.08019296629065076,0,5
"Fibroblast growth factor receptor 2","Hamartoma Syndrome, Multiple",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Head and Neck Carcinoma",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Head and Neck Neoplasms",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Hereditary Diffuse Gastric Cancer",0.08019296629065076,0,6
"Fibroblast growth factor receptor 2","Hidradenitis suppurativa, familial",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Hydrocephalus",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Intellectual Disability",0.08019296629065076,0,27
"Fibroblast growth factor receptor 2","Intrahepatic Cholangiocarcinoma",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","JACKSON-WEISS SYNDROME",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Lacrimoauriculodentodigital syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Lhermitte-Duclos disease",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Limb Deformities, Congenital",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Liver Cirrhosis",0.08019296629065076,0,5
"Fibroblast growth factor receptor 2","Lung Neoplasms",0.08019296629065076,0,11
"Fibroblast growth factor receptor 2","Malignant Head and Neck Neoplasm",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Malignant neoplasm of breast",0.08019296629065076,0,23
"Fibroblast growth factor receptor 2","Malignant neoplasm of endometrium",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Malignant neoplasm of lung",0.08019296629065076,0,11
"Fibroblast growth factor receptor 2","Malignant neoplasm of stomach",0.08019296629065076,0,7
"Fibroblast growth factor receptor 2","Mammary Neoplasms",0.08019296629065076,0,19
"Fibroblast growth factor receptor 2","Mammary Neoplasms, Human",0.08019296629065076,0,18
"Fibroblast growth factor receptor 2","Mental Depression",0.08019296629065076,0,7
"Fibroblast growth factor receptor 2","Mental Retardation, Psychosocial",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Mental deficiency",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Metopic synostosis",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Motor Skills Disorders",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Multiple congenital anomalies",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Neoplasm of uncertain or unknown behavior of stomach",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Non-Small Cell Lung Carcinoma",0.08019296629065076,0,12
"Fibroblast growth factor receptor 2","Nonorganic psychosis",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Odontome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Osteogenesis Imperfecta",0.08019296629065076,0,5
"Fibroblast growth factor receptor 2","Ovarian Serous Adenocarcinoma",0.08019296629065076,0,5
"Fibroblast growth factor receptor 2","PTEN Hamartoma Tumor Syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Pfeiffer Syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Pfeiffer type acrocephalosyndactyly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Plagiocephaly, Nonsynostotic",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Polydactyly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Profound Mental Retardation",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Psychotic Disorders",0.08019296629065076,0,3
"Fibroblast growth factor receptor 2","Rachischisis",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Radial club hand",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Saethre-Chotzen Syndrome",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Scaphycephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Schizophrenia",0.08019296629065076,0,17
"Fibroblast growth factor receptor 2","Skin Abnormalities",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Spina Bifida",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Squamous cell carcinoma of lung",0.08019296629065076,0,6
"Fibroblast growth factor receptor 2","Status Dysraphicus",0.08019296629065076,0,2
"Fibroblast growth factor receptor 2","Stomach Carcinoma",0.08019296629065076,0,4
"Fibroblast growth factor receptor 2","Stomach Neoplasms",0.08019296629065076,0,7
"Fibroblast growth factor receptor 2","Synostotic Anterior Plagiocephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Synostotic Posterior Plagiocephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Tooth Abnormalities",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Trigonocephaly",0.08019296629065076,0,1
"Fibroblast growth factor receptor 2","Vogt Cephalodactyly",0.08019296629065076,0,1
"Focal adhesion kinase 1","Giant Cell Glioblastoma",0.3330366717717614,1,2
"Focal adhesion kinase 1","Glioblastoma",0.3330366717717614,1,2
"Focal adhesion kinase 1","Glioblastoma Multiforme",0.3330366717717614,1,7
"Focal adhesion kinase 1","Liver carcinoma",0.3330366717717614,1,6
"Focal adhesion kinase 1","Malignant neoplasm of mouth",0.3330366717717614,1,2
"Focal adhesion kinase 1","Mammary Neoplasms, Experimental",0.3330366717717614,1,3
"Focal adhesion kinase 1","Metastatic melanoma",0.3330366717717614,1,8
"Focal adhesion kinase 1","Mouth Neoplasms",0.3330366717717614,1,2
"Focal adhesion kinase 1","Neoplasm Invasiveness",0.3330366717717614,1,9
"Focal adhesion kinase 1","Neoplastic Cell Transformation",0.3330366717717614,1,3
"Focal adhesion kinase 1","Rheumatoid Arthritis",0.3330366717717614,1,9
"Focal adhesion kinase 1","Squamous cell carcinoma",0.3330366717717614,1,9
"G protein-coupled receptor 44","Asthma",0.6459464814156731,7,2
"G protein-coupled receptor 44","Asthma, Aspirin-Induced",0.6459464814156731,7,2
"G-protein coupled estrogen receptor 1","Breast Carcinoma",0.0012579288829906,0,20
"G-protein coupled estrogen receptor 1","Malignant neoplasm of breast",0.0012579288829906,0,23
"G-protein coupled estrogen receptor 1","Mammary Neoplasms",0.0012579288829906,0,19
"G-protein coupled estrogen receptor 1","Mammary Neoplasms, Human",0.0012579288829906,0,18
"G-protein coupled estrogen receptor 1","Multiple congenital anomalies",0.0012579288829906,0,3
"G-protein coupled receptor 183","Adult T-Cell Lymphoma/Leukemia",0.0069186088564483,0,4
"G-protein coupled receptor 183","IGA Glomerulonephritis",0.0069186088564483,0,2
"G-protein coupled receptor 183","Leukemia, Myelocytic, Acute",0.0069186088564483,0,9
"Histamine H1 receptor","Ache",0.21604928565363557,2,4
"Histamine H1 receptor","Allergic rhinitis (disorder)",0.21604928565363557,2,1
"Histamine H1 receptor","Atherogenesis",0.21604928565363557,2,3
"Histamine H1 receptor","Atherosclerosis",0.21604928565363557,2,3
"Histamine H1 receptor","Colorectal Cancer",0.21604928565363557,2,14
"Histamine H1 receptor","Drug Withdrawal Symptoms",0.21604928565363557,2,6
"Histamine H1 receptor","Hypotension",0.21604928565363557,2,2
"Histamine H1 receptor","Pain",0.21604928565363557,2,4
"Histamine H1 receptor","Pain, Burning",0.21604928565363557,2,4
"Histamine H1 receptor","Pain, Crushing",0.21604928565363557,2,4
"Histamine H1 receptor","Pain, Migratory",0.21604928565363557,2,4
"Histamine H1 receptor","Pain, Splitting",0.21604928565363557,2,4
"Histamine H1 receptor","Pruritus",0.21604928565363557,2,3
"Histamine H1 receptor","Radiating pain",0.21604928565363557,2,4
"Histamine H1 receptor","Respiratory Hypersensitivity",0.21604928565363557,2,1
"Histamine H1 receptor","Rhinitis",0.21604928565363557,2,1
"Histamine H1 receptor","Schizophrenia",0.21604928565363557,2,17
"Histamine H1 receptor","Substance Withdrawal Syndrome",0.21604928565363557,2,6
"Histamine H1 receptor","Suffering, Physical",0.21604928565363557,2,4
"Histamine H1 receptor","Withdrawal Symptoms",0.21604928565363557,2,6
"Histamine H2 receptor","Carcinoma, Transitional Cell",0.04434199312541865,1,2
"Histamine H2 receptor","Chemical and Drug Induced Liver Injury",0.04434199312541865,1,9
"Histamine H2 receptor","Chemically-Induced Liver Toxicity",0.04434199312541865,1,9
"Histamine H2 receptor","Coronary Stenosis",0.04434199312541865,1,2
"Histamine H2 receptor","Drug Withdrawal Symptoms",0.04434199312541865,1,6
"Histamine H2 receptor","Drug-Induced Acute Liver Injury",0.04434199312541865,1,9
"Histamine H2 receptor","Drug-Induced Liver Disease",0.04434199312541865,1,9
"Histamine H2 receptor","Hepatitis, Drug-Induced",0.04434199312541865,1,9
"Histamine H2 receptor","Hepatitis, Toxic",0.04434199312541865,1,9
"Histamine H2 receptor","Neoplasm Metastasis",0.04434199312541865,1,10
"Histamine H2 receptor","Neoplasms, Experimental",0.04434199312541865,1,4
"Histamine H2 receptor","Substance Withdrawal Syndrome",0.04434199312541865,1,6
"Histamine H2 receptor","Withdrawal Symptoms",0.04434199312541865,1,6
"Homeodomain-interacting protein kinase 1","Gastrointestinal Stromal Sarcoma",0.013522735492148953,0,4
"Homeodomain-interacting protein kinase 1","Gastrointestinal Stromal Tumors",0.013522735492148953,0,5
"Homeodomain-interacting protein kinase 2","Gastrointestinal Stromal Sarcoma",0.011635842167663052,0,4
"Homeodomain-interacting protein kinase 2","Gastrointestinal Stromal Tumors",0.011635842167663052,0,5
"Hydroxycarboxylic acid receptor 2","Flushing",0.17076384586597396,0,1
"Hydroxycarboxylic acid receptor 2","Malignant neoplasm of skin",0.17076384586597396,0,7
"Hydroxycarboxylic acid receptor 2","Psoriasis",0.17076384586597396,0,2
"Hydroxycarboxylic acid receptor 2","Pustulosis of Palms and Soles",0.17076384586597396,0,2
"Hydroxycarboxylic acid receptor 2","Schizophrenia",0.17076384586597396,0,17
"Hydroxycarboxylic acid receptor 2","Skin Neoplasms",0.17076384586597396,0,7
"Hydroxycarboxylic acid receptor 2","Squamous cell carcinoma",0.17076384586597396,0,9
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Bone Diseases, Developmental",0.028617882088036152,0,3
"Inhibitor of nuclear factor kappa B kinase alpha subunit","COCOON SYNDROME",0.028617882088036152,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Cleft Palate",0.028617882088036152,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Cleft palate, isolated",0.028617882088036152,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Embryopathies",0.028617882088036152,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Fetal Diseases",0.028617882088036152,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Intellectual Disability",0.028617882088036152,0,27
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Limb Deformities, Congenital",0.028617882088036152,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Multiple congenital anomalies",0.028617882088036152,0,3
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Skin Abnormalities",0.028617882088036152,0,2
"Inhibitor of nuclear factor kappa B kinase beta subunit","Direct Hyperbilirubinemia, Neonatal",0.18271417025438466,1,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Hyperbilirubinemia, Neonatal",0.18271417025438466,1,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Hypertensive disease",0.18271417025438466,1,6
"Inhibitor of nuclear factor kappa B kinase beta subunit","IMMUNODEFICIENCY 15",0.18271417025438466,1,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Indirect Hyperbilirubinemia, Neonatal",0.18271417025438466,1,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Lymphoma, Non-Hodgkin",0.18271417025438466,1,2
"Inhibitor of nuclear factor kappa B kinase beta subunit","Malignant neoplasm of breast",0.18271417025438466,1,23
"Inhibitor of nuclear factor kappa B kinase epsilon subunit","Major Depressive Disorder",0.05220404864410991,0,8
"Inhibitor of nuclear factor kappa B kinase epsilon subunit","Unipolar Depression",0.05220404864410991,0,9
"Insulin-like growth factor I receptor","Acute Confusional Senile Dementia",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Adrenocortical carcinoma",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Alzheimer Disease, Early Onset",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Alzheimer Disease, Late Onset",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Alzheimer's Disease",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Alzheimer's Disease, Focal Onset",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Breast Carcinoma",0.40065034923250614,2,20
"Insulin-like growth factor I receptor","Congenital diaphragmatic hernia",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Congenital hernia of foramen of Bochdalek",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Congenital hernia of foramen of Morgagni",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Endometrial Carcinoma",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Endometrial Neoplasms",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Familial Alzheimer Disease (FAD)",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Fetal Growth Retardation",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Growth Disorders",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Insulin-Like Growth Factor I, Resistance to, due to Increased Binding Protein",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Intellectual Disability",0.40065034923250614,2,27
"Insulin-like growth factor I receptor","Juvenile arthritis",0.40065034923250614,2,5
"Insulin-like growth factor I receptor","Juvenile psoriatic arthritis",0.40065034923250614,2,5
"Insulin-like growth factor I receptor","Juvenile-Onset Still Disease",0.40065034923250614,2,5
"Insulin-like growth factor I receptor","Lewy Body Disease",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Liver carcinoma",0.40065034923250614,2,6
"Insulin-like growth factor I receptor","Lung diseases",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Malignant neoplasm of breast",0.40065034923250614,2,23
"Insulin-like growth factor I receptor","Malignant neoplasm of skin",0.40065034923250614,2,7
"Insulin-like growth factor I receptor","Mammary Neoplasms",0.40065034923250614,2,19
"Insulin-like growth factor I receptor","Mammary Neoplasms, Human",0.40065034923250614,2,18
"Insulin-like growth factor I receptor","Neoplastic Cell Transformation",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Osteogenesis Imperfecta",0.40065034923250614,2,5
"Insulin-like growth factor I receptor","Parkinson Disease",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Peripheral Neuropathy",0.40065034923250614,2,3
"Insulin-like growth factor I receptor","Presenile dementia",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Primary microcephaly",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Resistance to Insulin-Like Growth Factor I",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Respiratory Depression",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Respiratory Failure",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Respiratory Insufficiency",0.40065034923250614,2,2
"Insulin-like growth factor I receptor","Russell-Silver syndrome",0.40065034923250614,2,1
"Insulin-like growth factor I receptor","Skin Neoplasms",0.40065034923250614,2,7
"Insulin-like growth factor I receptor","Squamous cell carcinoma of lung",0.40065034923250614,2,6
"Interferon-induced, double-stranded RNA-activated protein kinase","Adenocarcinoma of lung (disorder)",0.031448222074765005,0,19
"Interferon-induced, double-stranded RNA-activated protein kinase","Complex Partial Status Epilepticus",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Grand Mal Status Epilepticus",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Influenza",0.031448222074765005,0,2
"Interferon-induced, double-stranded RNA-activated protein kinase","Malignant neoplasm of prostate",0.031448222074765005,0,13
"Interferon-induced, double-stranded RNA-activated protein kinase","Non-Convulsive Status Epilepticus",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Petit mal status",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Prostatic Neoplasms",0.031448222074765005,0,13
"Interferon-induced, double-stranded RNA-activated protein kinase","Simple Partial Status Epilepticus",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Status Epilepticus",0.031448222074765005,0,8
"Interferon-induced, double-stranded RNA-activated protein kinase","Status Epilepticus, Subclinical",0.031448222074765005,0,8
"Interleukin-1 receptor-associated kinase 1","Adenocarcinoma of lung (disorder)",0.01478066437513955,0,19
"Interleukin-1 receptor-associated kinase 1","Anoxia-Ischemia, Brain",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Anoxia-Ischemia, Cerebral",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Anoxic-Ischemic Encephalopathy",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Cerebral Hypoxia-Ischemia",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Coronary Arteriosclerosis",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Coronary Artery Disease",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Glioblastoma Multiforme",0.01478066437513955,0,7
"Interleukin-1 receptor-associated kinase 1","Hypoxia-Ischemia, Brain",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Hypoxic-Ischemic Encephalopathy",0.01478066437513955,0,2
"Interleukin-1 receptor-associated kinase 1","Intellectual Disability",0.01478066437513955,0,27
"Interleukin-1 receptor-associated kinase 1","Lupus Erythematosus, Systemic",0.01478066437513955,0,4
"Interleukin-1 receptor-associated kinase 1","Rheumatoid Arthritis",0.01478066437513955,0,9
"Interleukin-1 receptor-associated kinase 3","ASTHMA-RELATED TRAITS, SUSCEPTIBILITY TO, 5",0.0113213599469154,0,1
"Interleukin-1 receptor-associated kinase 3","Reperfusion Injury",0.0113213599469154,0,3
"Interleukin-1 receptor-associated kinase 4","Anoxia-Ischemia, Brain",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","Anoxia-Ischemia, Cerebral",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","Anoxic-Ischemic Encephalopathy",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","Cerebral Hypoxia-Ischemia",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","Hypoxia-Ischemia, Brain",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","Hypoxic-Ischemic Encephalopathy",0.08805502180934201,0,2
"Interleukin-1 receptor-associated kinase 4","IRAK4 Deficiency",0.08805502180934201,0,1
"Interleukin-1 receptor-associated kinase 4","Invasive Pneumococcal Disease, Recurrent Isolated, 1",0.08805502180934201,0,1
"Interleukin-1 receptor-associated kinase 4","Libman-Sacks Disease",0.08805502180934201,0,3
"Interleukin-1 receptor-associated kinase 4","Lupus Erythematosus, Systemic",0.08805502180934201,0,4
"Interleukin-1 receptor-associated kinase 4","Malignant neoplasm of prostate",0.08805502180934201,0,13
"Interleukin-1 receptor-associated kinase 4","Prostatic Neoplasms",0.08805502180934201,0,13
"Interleukin-8 receptor A","HIV Coinfection",0.02484409543906435,0,4
"Interleukin-8 receptor A","HIV Infections",0.02484409543906435,0,4
"Interleukin-8 receptor A","Ulcerative Colitis",0.02484409543906435,0,5
"Interleukin-8 receptor B","Allergic Reaction",0.1890038146693377,1,8
"Interleukin-8 receptor B","Embolic Infarction, Middle Cerebral Artery",0.1890038146693377,1,2
"Interleukin-8 receptor B","Experimental Lung Inflammation",0.1890038146693377,1,7
"Interleukin-8 receptor B","Hypersensitivity",0.1890038146693377,1,8
"Interleukin-8 receptor B","Hypertensive disease",0.1890038146693377,1,6
"Interleukin-8 receptor B","Infarction, Middle Cerebral Artery",0.1890038146693377,1,2
"Interleukin-8 receptor B","Juvenile arthritis",0.1890038146693377,1,5
"Interleukin-8 receptor B","Juvenile psoriatic arthritis",0.1890038146693377,1,5
"Interleukin-8 receptor B","Juvenile-Onset Still Disease",0.1890038146693377,1,5
"Interleukin-8 receptor B","Left Middle Cerebral Artery Infarction",0.1890038146693377,1,2
"Interleukin-8 receptor B","Lobar Pneumonia",0.1890038146693377,1,7
"Interleukin-8 receptor B","Mastitis",0.1890038146693377,1,1
"Interleukin-8 receptor B","Middle Cerebral Artery Embolus",0.1890038146693377,1,2
"Interleukin-8 receptor B","Middle Cerebral Artery Occlusion",0.1890038146693377,1,2
"Interleukin-8 receptor B","Middle Cerebral Artery Syndrome",0.1890038146693377,1,2
"Interleukin-8 receptor B","Middle Cerebral Artery Thrombosis",0.1890038146693377,1,2
"Interleukin-8 receptor B","Pneumonia",0.1890038146693377,1,7
"Interleukin-8 receptor B","Pneumonitis",0.1890038146693377,1,7
"Interleukin-8 receptor B","Pulmonary Arterial Remodeling",0.1890038146693377,1,1
"Interleukin-8 receptor B","Pyemia",0.1890038146693377,1,3
"Interleukin-8 receptor B","Right Middle Cerebral Artery Infarction",0.1890038146693377,1,2
"Interleukin-8 receptor B","Sepsis",0.1890038146693377,1,3
"Interleukin-8 receptor B","Septicemia",0.1890038146693377,1,3
"Interleukin-8 receptor B","Severe Sepsis",0.1890038146693377,1,3
