"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Tyrosine protein kinase Tec family","Tec","response to stress",9.434466622429501E-4,0,16
"Tyrosine protein kinase Tec family","Tec","signal transduction",9.434466622429501E-4,0,24
"Tyrosine protein kinase Tie family","Tie","anatomical structure formation involved in morphogenesis",0.028617882088036152,1,7
"Tyrosine protein kinase Tie family","Tie","cell adhesion",0.028617882088036152,1,2
"Tyrosine protein kinase Tie family","Tie","cell differentiation",0.028617882088036152,1,20
"Tyrosine protein kinase Tie family","Tie","cell morphogenesis",0.028617882088036152,1,8
"Tyrosine protein kinase Tie family","Tie","cell motility",0.028617882088036152,1,6
"Tyrosine protein kinase Tie family","Tie","cell proliferation",0.028617882088036152,1,7
"Tyrosine protein kinase Tie family","Tie","cell-cell signaling",0.028617882088036152,1,8
"Tyrosine protein kinase Tie family","Tie","cellular protein modification process",0.028617882088036152,1,28
"Tyrosine protein kinase Tie family","Tie","circulatory system process",0.028617882088036152,1,2
"Tyrosine protein kinase Tie family","Tie","immune system process",0.028617882088036152,1,17
"Tyrosine protein kinase Tie family","Tie","multicellular organismal development",0.028617882088036152,1,21
"Tyrosine protein kinase Tie family","Tie","phosphorylation",0.028617882088036152,1,28
"Tyrosine protein kinase Tie family","Tie","positive regulation of catalytic activity",0.028617882088036152,1,15
"Tyrosine protein kinase Tie family","Tie","protein complex assembly",0.028617882088036152,1,4
"Tyrosine protein kinase Tie family","Tie","response to stress",0.028617882088036152,1,16
"Tyrosine protein kinase Tie family","Tie","signal transduction",0.028617882088036152,1,24
"Tyrosine protein kinase Trk family","Trk","aging",0.005346197752710051,0,4
"Tyrosine protein kinase Trk family","Trk","anatomical structure development",0.005346197752710051,0,11
"Tyrosine protein kinase Trk family","Trk","cell death",0.005346197752710051,0,11
"Tyrosine protein kinase Trk family","Trk","cell differentiation",0.005346197752710051,0,20
"Tyrosine protein kinase Trk family","Trk","cell morphogenesis",0.005346197752710051,0,8
"Tyrosine protein kinase Trk family","Trk","cellular protein modification process",0.005346197752710051,0,28
"Tyrosine protein kinase Trk family","Trk","immune system process",0.005346197752710051,0,17
"Tyrosine protein kinase Trk family","Trk","locomotion",0.005346197752710051,0,4
"Tyrosine protein kinase Trk family","Trk","microtubule-based process",0.005346197752710051,0,2
"Tyrosine protein kinase Trk family","Trk","multicellular organismal development",0.005346197752710051,0,21
"Tyrosine protein kinase Trk family","Trk","neurological system process",0.005346197752710051,0,4
"Tyrosine protein kinase Trk family","Trk","phosphorylation",0.005346197752710051,0,28
"Tyrosine protein kinase Trk family","Trk","positive regulation of catalytic activity",0.005346197752710051,0,15
"Tyrosine protein kinase Trk family","Trk","reproduction",0.005346197752710051,0,9
"Tyrosine protein kinase Trk family","Trk","response to stress",0.005346197752710051,0,16
"Tyrosine protein kinase Trk family","Trk","signal transduction",0.005346197752710051,0,24
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure formation involved in morphogenesis",0.00283033998672885,0,7
"Tyrosine protein kinase VEGFR family","Vegfr","cellular protein modification process",0.00283033998672885,0,28
"Tyrosine protein kinase VEGFR family","Vegfr","multicellular organismal development",0.00283033998672885,0,21
"Tyrosine protein kinase VEGFR family","Vegfr","phosphorylation",0.00283033998672885,0,28
"Tyrosine protein kinase VEGFR family","Vegfr","signal transduction",0.00283033998672885,0,24
