"protein_class_pref_name","protein_class_short_name","go_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Tyrosine protein kinase EGFR family","Egfr","cellular protein modification process",0.030504775412522053,2,30
"Tyrosine protein kinase EGFR family","Egfr","embryo development",0.030504775412522053,2,6
"Tyrosine protein kinase EGFR family","Egfr","growth",0.030504775412522053,2,5
"Tyrosine protein kinase EGFR family","Egfr","lipid metabolic process",0.030504775412522053,2,7
"Tyrosine protein kinase EGFR family","Egfr","mitochondrion organization",0.030504775412522053,2,5
"Tyrosine protein kinase EGFR family","Egfr","multicellular organismal development",0.030504775412522053,2,23
"Tyrosine protein kinase EGFR family","Egfr","phosphorylation",0.030504775412522053,2,30
"Tyrosine protein kinase EGFR family","Egfr","positive regulation of catalytic activity",0.030504775412522053,2,18
"Tyrosine protein kinase EGFR family","Egfr","regulation of protein localization",0.030504775412522053,2,11
"Tyrosine protein kinase EGFR family","Egfr","response to stress",0.030504775412522053,2,19
"Tyrosine protein kinase EGFR family","Egfr","signal transduction",0.030504775412522053,2,27
"Tyrosine protein kinase EGFR family","Egfr","transport",0.030504775412522053,2,9
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure development",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","anatomical structure formation involved in morphogenesis",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","biosynthetic process",0.2717126387259696,1,8
"Tyrosine protein kinase FGFR family","Fgfr","cell death",0.2717126387259696,1,12
"Tyrosine protein kinase FGFR family","Fgfr","cell differentiation",0.2717126387259696,1,21
"Tyrosine protein kinase FGFR family","Fgfr","cell division",0.2717126387259696,1,2
"Tyrosine protein kinase FGFR family","Fgfr","cell morphogenesis",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","cell motility",0.2717126387259696,1,11
"Tyrosine protein kinase FGFR family","Fgfr","cell proliferation",0.2717126387259696,1,9
"Tyrosine protein kinase FGFR family","Fgfr","cell-cell signaling",0.2717126387259696,1,6
"Tyrosine protein kinase FGFR family","Fgfr","cellular nitrogen compound metabolic process",0.2717126387259696,1,7
"Tyrosine protein kinase FGFR family","Fgfr","cellular protein modification process",0.2717126387259696,1,30
"Tyrosine protein kinase FGFR family","Fgfr","developmental maturation",0.2717126387259696,1,1
"Tyrosine protein kinase FGFR family","Fgfr","embryo development",0.2717126387259696,1,6
"Tyrosine protein kinase FGFR family","Fgfr","growth",0.2717126387259696,1,5
"Tyrosine protein kinase FGFR family","Fgfr","immune system process",0.2717126387259696,1,10
"Tyrosine protein kinase FGFR family","Fgfr","lipid metabolic process",0.2717126387259696,1,7
"Tyrosine protein kinase FGFR family","Fgfr","multicellular organismal development",0.2717126387259696,1,23
"Tyrosine protein kinase FGFR family","Fgfr","neurological system process",0.2717126387259696,1,5
"Tyrosine protein kinase FGFR family","Fgfr","phosphorylation",0.2717126387259696,1,30
"Tyrosine protein kinase FGFR family","Fgfr","positive regulation of catalytic activity",0.2717126387259696,1,18
"Tyrosine protein kinase FGFR family","Fgfr","reproduction",0.2717126387259696,1,7
"Tyrosine protein kinase FGFR family","Fgfr","signal transduction",0.2717126387259696,1,27
"Tyrosine protein kinase Met family","Met","cell differentiation",0.7899793385180969,14,21
"Tyrosine protein kinase Met family","Met","cell morphogenesis",0.7899793385180969,14,10
"Tyrosine protein kinase Met family","Met","cell proliferation",0.7899793385180969,14,9
"Tyrosine protein kinase Met family","Met","cellular protein modification process",0.7899793385180969,14,30
"Tyrosine protein kinase Met family","Met","locomotion",0.7899793385180969,14,7
"Tyrosine protein kinase Met family","Met","multicellular organismal development",0.7899793385180969,14,23
"Tyrosine protein kinase Met family","Met","phosphorylation",0.7899793385180969,14,30
"Tyrosine protein kinase Met family","Met","signal transduction",0.7899793385180969,14,27
"Tyrosine protein kinase PDGFR family","Pdgfr","anatomical structure formation involved in morphogenesis",0.14120251711569484,2,9
"Tyrosine protein kinase PDGFR family","Pdgfr","biosynthetic process",0.14120251711569484,2,8
"Tyrosine protein kinase PDGFR family","Pdgfr","cell differentiation",0.14120251711569484,2,21
"Tyrosine protein kinase PDGFR family","Pdgfr","cell motility",0.14120251711569484,2,11
"Tyrosine protein kinase PDGFR family","Pdgfr","cell proliferation",0.14120251711569484,2,9
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular component assembly",0.14120251711569484,2,4
"Tyrosine protein kinase PDGFR family","Pdgfr","cellular protein modification process",0.14120251711569484,2,30
"Tyrosine protein kinase PDGFR family","Pdgfr","cytoskeleton organization",0.14120251711569484,2,3
"Tyrosine protein kinase PDGFR family","Pdgfr","lipid metabolic process",0.14120251711569484,2,7
"Tyrosine protein kinase PDGFR family","Pdgfr","locomotion",0.14120251711569484,2,7
"Tyrosine protein kinase PDGFR family","Pdgfr","multicellular organismal development",0.14120251711569484,2,23
"Tyrosine protein kinase PDGFR family","Pdgfr","phosphorylation",0.14120251711569484,2,30
"Tyrosine protein kinase PDGFR family","Pdgfr","positive regulation of catalytic activity",0.14120251711569484,2,18
"Tyrosine protein kinase PDGFR family","Pdgfr","response to stress",0.14120251711569484,2,19
"Tyrosine protein kinase PDGFR family","Pdgfr","response to toxic substance",0.14120251711569484,2,2
"Tyrosine protein kinase PDGFR family","Pdgfr","signal transduction",0.14120251711569484,2,27
"Tyrosine protein kinase Src family","Src","cell adhesion",0.036165455385979754,0,4
"Tyrosine protein kinase Src family","Src","cell differentiation",0.036165455385979754,0,21
"Tyrosine protein kinase Src family","Src","cell morphogenesis",0.036165455385979754,0,10
"Tyrosine protein kinase Src family","Src","cell motility",0.036165455385979754,0,11
"Tyrosine protein kinase Src family","Src","cell proliferation",0.036165455385979754,0,9
"Tyrosine protein kinase Src family","Src","cellular protein modification process",0.036165455385979754,0,30
"Tyrosine protein kinase Src family","Src","immune system process",0.036165455385979754,0,10
"Tyrosine protein kinase Src family","Src","lipid metabolic process",0.036165455385979754,0,7
"Tyrosine protein kinase Src family","Src","locomotion",0.036165455385979754,0,7
"Tyrosine protein kinase Src family","Src","multicellular organismal development",0.036165455385979754,0,23
"Tyrosine protein kinase Src family","Src","neurological system process",0.036165455385979754,0,5
"Tyrosine protein kinase Src family","Src","phosphorylation",0.036165455385979754,0,30
"Tyrosine protein kinase Src family","Src","positive regulation of catalytic activity",0.036165455385979754,0,18
"Tyrosine protein kinase Src family","Src","regulation of protein localization",0.036165455385979754,0,11
"Tyrosine protein kinase Src family","Src","response to stress",0.036165455385979754,0,19
"Tyrosine protein kinase Src family","Src","signal transduction",0.036165455385979754,0,27
"Tyrosine protein kinase Src family","Src","symbiosis, encompassing mutualism through parasitism",0.036165455385979754,0,5
"Tyrosine protein kinase Src family","Src","transport",0.036165455385979754,0,9
"Tyrosine protein kinase Src family","Src","vesicle-mediated transport",0.036165455385979754,0,5
"Tyrosine protein kinase Trk family","Trk","aging",0.3764352182349371,3,6
"Tyrosine protein kinase Trk family","Trk","anatomical structure development",0.3764352182349371,3,10
"Tyrosine protein kinase Trk family","Trk","cell death",0.3764352182349371,3,12
"Tyrosine protein kinase Trk family","Trk","cell differentiation",0.3764352182349371,3,21
"Tyrosine protein kinase Trk family","Trk","cell morphogenesis",0.3764352182349371,3,10
"Tyrosine protein kinase Trk family","Trk","cell motility",0.3764352182349371,3,11
"Tyrosine protein kinase Trk family","Trk","cellular protein modification process",0.3764352182349371,3,30
"Tyrosine protein kinase Trk family","Trk","immune system process",0.3764352182349371,3,10
"Tyrosine protein kinase Trk family","Trk","locomotion",0.3764352182349371,3,7
"Tyrosine protein kinase Trk family","Trk","microtubule-based process",0.3764352182349371,3,1
"Tyrosine protein kinase Trk family","Trk","multicellular organismal development",0.3764352182349371,3,23
"Tyrosine protein kinase Trk family","Trk","neurological system process",0.3764352182349371,3,5
"Tyrosine protein kinase Trk family","Trk","phosphorylation",0.3764352182349371,3,30
"Tyrosine protein kinase Trk family","Trk","positive regulation of apoptotic process",0.3764352182349371,3,8
"Tyrosine protein kinase Trk family","Trk","positive regulation of catalytic activity",0.3764352182349371,3,18
"Tyrosine protein kinase Trk family","Trk","regulation of catalytic activity",0.3764352182349371,3,6
"Tyrosine protein kinase Trk family","Trk","reproduction",0.3764352182349371,3,7
"Tyrosine protein kinase Trk family","Trk","response to stress",0.3764352182349371,3,19
"Tyrosine protein kinase Trk family","Trk","signal transduction",0.3764352182349371,3,27
"Tyrosine protein kinase Trk family","Trk","symbiosis, encompassing mutualism through parasitism",0.3764352182349371,3,5
"Tyrosine protein kinase Trk family","Trk","transport",0.3764352182349371,3,9
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure development",1.1138960258881765,5,10
"Tyrosine protein kinase VEGFR family","Vegfr","anatomical structure formation involved in morphogenesis",1.1138960258881765,5,9
"Tyrosine protein kinase VEGFR family","Vegfr","cell differentiation",1.1138960258881765,5,21
"Tyrosine protein kinase VEGFR family","Vegfr","cell motility",1.1138960258881765,5,11
"Tyrosine protein kinase VEGFR family","Vegfr","cellular protein modification process",1.1138960258881765,5,30
"Tyrosine protein kinase VEGFR family","Vegfr","embryo development",1.1138960258881765,5,6
"Tyrosine protein kinase VEGFR family","Vegfr","extracellular matrix organization",1.1138960258881765,5,2
"Tyrosine protein kinase VEGFR family","Vegfr","immune system process",1.1138960258881765,5,10
"Tyrosine protein kinase VEGFR family","Vegfr","multicellular organismal development",1.1138960258881765,5,23
"Tyrosine protein kinase VEGFR family","Vegfr","phosphorylation",1.1138960258881765,5,30
"Tyrosine protein kinase VEGFR family","Vegfr","signal transduction",1.1138960258881765,5,27
"Tyrosine protein kinase VEGFR family","Vegfr","symbiosis, encompassing mutualism through parasitism",1.1138960258881765,5,5
