"target_pref_name","diseaseName","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"Dual specificity mitogen-activated protein kinase kinase 1","Malignant Neoplasms",0.05873940136888344,0,7
"Dual specificity mitogen-activated protein kinase kinase 1","Malignant neoplasm of ovary",0.05873940136888344,0,4
"Dual specificity mitogen-activated protein kinase kinase 1","Neoplasm of uncertain or unknown behavior of ovary",0.05873940136888344,0,2
"Dual specificity mitogen-activated protein kinase kinase 1","Neurofibromatosis 1",0.05873940136888344,0,2
"Dual specificity mitogen-activated protein kinase kinase 1","Non-Small Cell Lung Carcinoma",0.05873940136888344,0,6
"Dual specificity mitogen-activated protein kinase kinase 1","Noonan Syndrome",0.05873940136888344,0,3
"Dual specificity mitogen-activated protein kinase kinase 1","Ovarian Carcinoma",0.05873940136888344,0,2
"Dual specificity mitogen-activated protein kinase kinase 1","Turner Syndrome, Male",0.05873940136888344,0,3
"Dual specificity mitogen-activated protein kinase kinase 1","Unipolar Depression",0.05873940136888344,0,7
"Dual specificity mitogen-activated protein kinase kinase 1","melanoma",0.05873940136888344,0,9
"Dual specificity mitogen-activated protein kinase kinase 1","ovarian neoplasm",0.05873940136888344,0,4
"Endothelin receptor ET-B","ABCD syndrome",0.15323322096230463,0,1
"Endothelin receptor ET-B","Aganglionosis, Colonic",0.15323322096230463,0,1
"Endothelin receptor ET-B","Aganglionosis, Rectosigmoid Colon",0.15323322096230463,0,1
"Endothelin receptor ET-B","Breast Carcinoma",0.15323322096230463,0,16
"Endothelin receptor ET-B","Congenital Intestinal Aganglionosis",0.15323322096230463,0,1
"Endothelin receptor ET-B","Congestive heart failure",0.15323322096230463,0,2
"Endothelin receptor ET-B","Diabetes Mellitus, Non-Insulin-Dependent",0.15323322096230463,0,2
"Endothelin receptor ET-B","Diaphragmatic Hernia",0.15323322096230463,0,1
"Endothelin receptor ET-B","HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 2",0.15323322096230463,0,1
"Endothelin receptor ET-B","Heart Decompensation",0.15323322096230463,0,2
"Endothelin receptor ET-B","Heart Failure, Right-Sided",0.15323322096230463,0,2
"Endothelin receptor ET-B","Heart failure",0.15323322096230463,0,2
"Endothelin receptor ET-B","Hirschsprung Disease",0.15323322096230463,0,1
"Endothelin receptor ET-B","Intellectual Disability",0.15323322096230463,0,22
"Endothelin receptor ET-B","Left-Sided Heart Failure",0.15323322096230463,0,2
"Endothelin receptor ET-B","Malignant neoplasm of breast",0.15323322096230463,0,19
"Endothelin receptor ET-B","Mammary Neoplasms",0.15323322096230463,0,16
"Endothelin receptor ET-B","Mammary Neoplasms, Human",0.15323322096230463,0,15
"Endothelin receptor ET-B","Myocardial Failure",0.15323322096230463,0,2
"Endothelin receptor ET-B","Neoplasm Invasiveness",0.15323322096230463,0,7
"Endothelin receptor ET-B","Nephrosis",0.15323322096230463,0,1
"Endothelin receptor ET-B","Perinatal Subarachnoid Hemorrhage",0.15323322096230463,0,1
"Endothelin receptor ET-B","Pulmonary Hypertension",0.15323322096230463,0,1
"Endothelin receptor ET-B","Subarachnoid Hemorrhage",0.15323322096230463,0,1
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Aneurysmal",0.15323322096230463,0,1
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Intracranial",0.15323322096230463,0,1
"Endothelin receptor ET-B","Subarachnoid Hemorrhage, Spontaneous",0.15323322096230463,0,1
"Endothelin receptor ET-B","WAARDENBURG SYNDROME, TYPE 4A",0.15323322096230463,0,1
"Endothelin receptor ET-B","Waardenburg Syndrome",0.15323322096230463,0,1
"Endothelin receptor ET-B","Waardenburg Syndrome Type 2",0.15323322096230463,0,1
"Ephrin type-A receptor 2","Benign Neoplasm",0.012769435080192054,0,2
"Ephrin type-A receptor 2","CATARACT, POSTERIOR POLAR, 1",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Cataract",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Congenital total cataract",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Disease Exacerbation",0.012769435080192054,0,2
"Ephrin type-A receptor 2","Female Pseudo-Turner Syndrome",0.012769435080192054,0,3
"Ephrin type-A receptor 2","Gastric Adenocarcinoma",0.012769435080192054,0,7
"Ephrin type-A receptor 2","LEOPARD Syndrome",0.012769435080192054,0,2
"Ephrin type-A receptor 2","Malignant Neoplasms",0.012769435080192054,0,7
"Ephrin type-A receptor 2","Neoplasms",0.012769435080192054,0,2
"Ephrin type-A receptor 2","Noonan Syndrome",0.012769435080192054,0,3
"Ephrin type-A receptor 2","Nuclear cataract",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Nuclear non-senile cataract",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Posterior subcapsular cataract",0.012769435080192054,0,1
"Ephrin type-A receptor 2","Squamous cell carcinoma of lung",0.012769435080192054,0,6
"Ephrin type-A receptor 2","Turner Syndrome, Male",0.012769435080192054,0,3
"Ephrin type-B receptor 1","Gastric Adenocarcinoma",0.025538870160384107,0,7
"Ephrin type-B receptor 1","Undifferentiated carcinoma of ovary",0.025538870160384107,0,1
"Fibroblast growth factor receptor 2","Acrocephalosyndactylia",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Acrocephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Adenocarcinoma of lung (disorder)",0.012769435080192054,0,9
"Fibroblast growth factor receptor 2","Ankylosis",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome Phenotype",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome with Disordered Steroidogenesis",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Antley-Bixler Syndrome, Autosomal Dominant",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Apert syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Apert-Crouzon Disease",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Arthrogryposis",0.012769435080192054,0,3
"Fibroblast growth factor receptor 2","BENT BONE DYSPLASIA SYNDROME",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Bannayan-Riley-Ruvalcaba Syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Benign neoplasm of stomach",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Bipolar Disorder",0.012769435080192054,0,9
"Fibroblast growth factor receptor 2","Brachycephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Breast Carcinoma",0.012769435080192054,0,16
"Fibroblast growth factor receptor 2","Carcinoma in situ of endometrium",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Carcinoma in situ of stomach",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Chemical Burns",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Choanal Atresia",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Cholangiocarcinoma",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Cleft Palate",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Cleft palate, isolated",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Cleft upper lip",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Craniofacial Abnormalities",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Craniofacial Dysostosis",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Craniofacial dysostosis type 1",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Craniosynostosis",0.012769435080192054,0,3
"Fibroblast growth factor receptor 2","Cutis Gyrata Syndrome of Beare And Stevenson",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Depressive disorder",0.012769435080192054,0,7
"Fibroblast growth factor receptor 2","Dermatologic disorders",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Developmental Coordination Disorder",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Endometrial Carcinoma",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Endometrial Neoplasms",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Endometrial adenocarcinoma",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Extrahepatic Cholangiocarcinoma",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Fibrosis, Liver",0.012769435080192054,0,4
"Fibroblast growth factor receptor 2","Hamartoma Syndrome, Multiple",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Head and Neck Carcinoma",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Head and Neck Neoplasms",0.012769435080192054,0,3
"Fibroblast growth factor receptor 2","Hereditary Diffuse Gastric Cancer",0.012769435080192054,0,5
"Fibroblast growth factor receptor 2","Hidradenitis suppurativa, familial",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Hydrocephalus",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Intellectual Disability",0.012769435080192054,0,22
"Fibroblast growth factor receptor 2","Intrahepatic Cholangiocarcinoma",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","JACKSON-WEISS SYNDROME",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Lacrimoauriculodentodigital syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Lhermitte-Duclos disease",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Limb Deformities, Congenital",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Liver Cirrhosis",0.012769435080192054,0,4
"Fibroblast growth factor receptor 2","Lung Neoplasms",0.012769435080192054,0,9
"Fibroblast growth factor receptor 2","Malignant Head and Neck Neoplasm",0.012769435080192054,0,3
"Fibroblast growth factor receptor 2","Malignant neoplasm of breast",0.012769435080192054,0,19
"Fibroblast growth factor receptor 2","Malignant neoplasm of endometrium",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Malignant neoplasm of lung",0.012769435080192054,0,9
"Fibroblast growth factor receptor 2","Malignant neoplasm of stomach",0.012769435080192054,0,5
"Fibroblast growth factor receptor 2","Mammary Neoplasms",0.012769435080192054,0,16
"Fibroblast growth factor receptor 2","Mammary Neoplasms, Human",0.012769435080192054,0,15
"Fibroblast growth factor receptor 2","Mental Depression",0.012769435080192054,0,7
"Fibroblast growth factor receptor 2","Mental Retardation, Psychosocial",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Mental deficiency",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Metopic synostosis",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Motor Skills Disorders",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Multiple congenital anomalies",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Neoplasm of uncertain or unknown behavior of stomach",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Non-Small Cell Lung Carcinoma",0.012769435080192054,0,6
"Fibroblast growth factor receptor 2","Nonorganic psychosis",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Odontome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Osteogenesis Imperfecta",0.012769435080192054,0,5
"Fibroblast growth factor receptor 2","Ovarian Serous Adenocarcinoma",0.012769435080192054,0,5
"Fibroblast growth factor receptor 2","PTEN Hamartoma Tumor Syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Pfeiffer Syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Pfeiffer type acrocephalosyndactyly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Plagiocephaly, Nonsynostotic",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Polydactyly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Profound Mental Retardation",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Psychotic Disorders",0.012769435080192054,0,3
"Fibroblast growth factor receptor 2","Rachischisis",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Radial club hand",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Saethre-Chotzen Syndrome",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Scaphycephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Schizophrenia",0.012769435080192054,0,13
"Fibroblast growth factor receptor 2","Skin Abnormalities",0.012769435080192054,0,2
"Fibroblast growth factor receptor 2","Spina Bifida",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Squamous cell carcinoma of lung",0.012769435080192054,0,6
"Fibroblast growth factor receptor 2","Status Dysraphicus",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Stomach Carcinoma",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Stomach Neoplasms",0.012769435080192054,0,5
"Fibroblast growth factor receptor 2","Synostotic Anterior Plagiocephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Synostotic Posterior Plagiocephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Tooth Abnormalities",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Trigonocephaly",0.012769435080192054,0,1
"Fibroblast growth factor receptor 2","Vogt Cephalodactyly",0.012769435080192054,0,1
"Focal adhesion kinase 1","Giant Cell Glioblastoma",0.010215548064153642,0,2
"Focal adhesion kinase 1","Glioblastoma",0.010215548064153642,0,2
"Focal adhesion kinase 1","Glioblastoma Multiforme",0.010215548064153642,0,4
"Focal adhesion kinase 1","Liver carcinoma",0.010215548064153642,0,4
"Focal adhesion kinase 1","Malignant neoplasm of mouth",0.010215548064153642,0,1
"Focal adhesion kinase 1","Mammary Neoplasms, Experimental",0.010215548064153642,0,3
"Focal adhesion kinase 1","Metastatic melanoma",0.010215548064153642,0,4
"Focal adhesion kinase 1","Mouth Neoplasms",0.010215548064153642,0,1
"Focal adhesion kinase 1","Neoplasm Invasiveness",0.010215548064153642,0,7
"Focal adhesion kinase 1","Neoplastic Cell Transformation",0.010215548064153642,0,3
"Focal adhesion kinase 1","Rheumatoid Arthritis",0.010215548064153642,0,7
"Focal adhesion kinase 1","Squamous cell carcinoma",0.010215548064153642,0,5
"G protein-coupled receptor 44","Asthma",0.13535601185003576,0,1
"G protein-coupled receptor 44","Asthma, Aspirin-Induced",0.13535601185003576,0,1
"Histamine H1 receptor","Ache",0.18387986515476554,2,4
"Histamine H1 receptor","Allergic rhinitis (disorder)",0.18387986515476554,2,1
"Histamine H1 receptor","Atherogenesis",0.18387986515476554,2,2
"Histamine H1 receptor","Atherosclerosis",0.18387986515476554,2,2
"Histamine H1 receptor","Colorectal Cancer",0.18387986515476554,2,8
"Histamine H1 receptor","Drug Withdrawal Symptoms",0.18387986515476554,2,6
"Histamine H1 receptor","Hypotension",0.18387986515476554,2,2
"Histamine H1 receptor","Pain",0.18387986515476554,2,4
"Histamine H1 receptor","Pain, Burning",0.18387986515476554,2,4
"Histamine H1 receptor","Pain, Crushing",0.18387986515476554,2,4
"Histamine H1 receptor","Pain, Migratory",0.18387986515476554,2,4
"Histamine H1 receptor","Pain, Splitting",0.18387986515476554,2,4
"Histamine H1 receptor","Pruritus",0.18387986515476554,2,2
"Histamine H1 receptor","Radiating pain",0.18387986515476554,2,4
"Histamine H1 receptor","Respiratory Hypersensitivity",0.18387986515476554,2,1
"Histamine H1 receptor","Rhinitis",0.18387986515476554,2,1
"Histamine H1 receptor","Schizophrenia",0.18387986515476554,2,13
"Histamine H1 receptor","Substance Withdrawal Syndrome",0.18387986515476554,2,6
"Histamine H1 receptor","Suffering, Physical",0.18387986515476554,2,4
"Histamine H1 receptor","Withdrawal Symptoms",0.18387986515476554,2,6
"Histamine H2 receptor","Carcinoma, Transitional Cell",0.18132597813872714,0,1
"Histamine H2 receptor","Chemical and Drug Induced Liver Injury",0.18132597813872714,0,6
"Histamine H2 receptor","Chemically-Induced Liver Toxicity",0.18132597813872714,0,6
"Histamine H2 receptor","Coronary Stenosis",0.18132597813872714,0,2
"Histamine H2 receptor","Drug Withdrawal Symptoms",0.18132597813872714,0,6
"Histamine H2 receptor","Drug-Induced Acute Liver Injury",0.18132597813872714,0,6
"Histamine H2 receptor","Drug-Induced Liver Disease",0.18132597813872714,0,6
"Histamine H2 receptor","Hepatitis, Drug-Induced",0.18132597813872714,0,6
"Histamine H2 receptor","Hepatitis, Toxic",0.18132597813872714,0,6
"Histamine H2 receptor","Neoplasm Metastasis",0.18132597813872714,0,8
"Histamine H2 receptor","Neoplasms, Experimental",0.18132597813872714,0,2
"Histamine H2 receptor","Substance Withdrawal Syndrome",0.18132597813872714,0,6
"Histamine H2 receptor","Withdrawal Symptoms",0.18132597813872714,0,6
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Bone Diseases, Developmental",0.05873940136888344,0,3
"Inhibitor of nuclear factor kappa B kinase alpha subunit","COCOON SYNDROME",0.05873940136888344,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Cleft Palate",0.05873940136888344,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Cleft palate, isolated",0.05873940136888344,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Embryopathies",0.05873940136888344,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Fetal Diseases",0.05873940136888344,0,1
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Intellectual Disability",0.05873940136888344,0,22
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Limb Deformities, Congenital",0.05873940136888344,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Multiple congenital anomalies",0.05873940136888344,0,2
"Inhibitor of nuclear factor kappa B kinase alpha subunit","Skin Abnormalities",0.05873940136888344,0,2
"Inhibitor of nuclear factor kappa B kinase beta subunit","Direct Hyperbilirubinemia, Neonatal",0.1889876391868424,0,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Hyperbilirubinemia, Neonatal",0.1889876391868424,0,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Hypertensive disease",0.1889876391868424,0,4
"Inhibitor of nuclear factor kappa B kinase beta subunit","IMMUNODEFICIENCY 15",0.1889876391868424,0,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Indirect Hyperbilirubinemia, Neonatal",0.1889876391868424,0,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Lymphoma, Non-Hodgkin",0.1889876391868424,0,1
"Inhibitor of nuclear factor kappa B kinase beta subunit","Malignant neoplasm of breast",0.1889876391868424,0,19
"Insulin-like growth factor I receptor","Acute Confusional Senile Dementia",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Adrenocortical carcinoma",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Alzheimer Disease, Early Onset",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Alzheimer Disease, Late Onset",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Alzheimer's Disease",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Alzheimer's Disease, Focal Onset",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Breast Carcinoma",0.012769435080192054,0,16
"Insulin-like growth factor I receptor","Congenital diaphragmatic hernia",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Congenital hernia of foramen of Bochdalek",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Congenital hernia of foramen of Morgagni",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Endometrial Carcinoma",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Endometrial Neoplasms",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Familial Alzheimer Disease (FAD)",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Fetal Growth Retardation",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Growth Disorders",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Insulin-Like Growth Factor I, Resistance to, due to Increased Binding Protein",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Intellectual Disability",0.012769435080192054,0,22
"Insulin-like growth factor I receptor","Juvenile arthritis",0.012769435080192054,0,4
"Insulin-like growth factor I receptor","Juvenile psoriatic arthritis",0.012769435080192054,0,4
"Insulin-like growth factor I receptor","Juvenile-Onset Still Disease",0.012769435080192054,0,4
"Insulin-like growth factor I receptor","Lewy Body Disease",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Liver carcinoma",0.012769435080192054,0,4
"Insulin-like growth factor I receptor","Lung diseases",0.012769435080192054,0,3
"Insulin-like growth factor I receptor","Malignant neoplasm of breast",0.012769435080192054,0,19
"Insulin-like growth factor I receptor","Malignant neoplasm of skin",0.012769435080192054,0,5
"Insulin-like growth factor I receptor","Mammary Neoplasms",0.012769435080192054,0,16
"Insulin-like growth factor I receptor","Mammary Neoplasms, Human",0.012769435080192054,0,15
"Insulin-like growth factor I receptor","Neoplastic Cell Transformation",0.012769435080192054,0,3
"Insulin-like growth factor I receptor","Osteogenesis Imperfecta",0.012769435080192054,0,5
"Insulin-like growth factor I receptor","Parkinson Disease",0.012769435080192054,0,3
"Insulin-like growth factor I receptor","Peripheral Neuropathy",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Presenile dementia",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Primary microcephaly",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Resistance to Insulin-Like Growth Factor I",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Respiratory Depression",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Respiratory Failure",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Respiratory Insufficiency",0.012769435080192054,0,2
"Insulin-like growth factor I receptor","Russell-Silver syndrome",0.012769435080192054,0,1
"Insulin-like growth factor I receptor","Skin Neoplasms",0.012769435080192054,0,5
"Insulin-like growth factor I receptor","Squamous cell carcinoma of lung",0.012769435080192054,0,6
"Interleukin-8 receptor A","HIV Coinfection",0.10215548064153643,0,2
"Interleukin-8 receptor A","HIV Infections",0.10215548064153643,0,2
"Interleukin-8 receptor A","Ulcerative Colitis",0.10215548064153643,0,4
"Interleukin-8 receptor B","Allergic Reaction",0.03830830524057616,0,4
"Interleukin-8 receptor B","Embolic Infarction, Middle Cerebral Artery",0.03830830524057616,0,1
"Interleukin-8 receptor B","Experimental Lung Inflammation",0.03830830524057616,0,4
"Interleukin-8 receptor B","Hypersensitivity",0.03830830524057616,0,4
"Interleukin-8 receptor B","Hypertensive disease",0.03830830524057616,0,4
"Interleukin-8 receptor B","Infarction, Middle Cerebral Artery",0.03830830524057616,0,1
"Interleukin-8 receptor B","Juvenile arthritis",0.03830830524057616,0,4
"Interleukin-8 receptor B","Juvenile psoriatic arthritis",0.03830830524057616,0,4
"Interleukin-8 receptor B","Juvenile-Onset Still Disease",0.03830830524057616,0,4
"Interleukin-8 receptor B","Left Middle Cerebral Artery Infarction",0.03830830524057616,0,1
"Interleukin-8 receptor B","Lobar Pneumonia",0.03830830524057616,0,4
"Interleukin-8 receptor B","Mastitis",0.03830830524057616,0,1
"Interleukin-8 receptor B","Middle Cerebral Artery Embolus",0.03830830524057616,0,1
"Interleukin-8 receptor B","Middle Cerebral Artery Occlusion",0.03830830524057616,0,1
"Interleukin-8 receptor B","Middle Cerebral Artery Syndrome",0.03830830524057616,0,1
"Interleukin-8 receptor B","Middle Cerebral Artery Thrombosis",0.03830830524057616,0,1
"Interleukin-8 receptor B","Pneumonia",0.03830830524057616,0,4
"Interleukin-8 receptor B","Pneumonitis",0.03830830524057616,0,4
"Interleukin-8 receptor B","Pulmonary Arterial Remodeling",0.03830830524057616,0,1
"Interleukin-8 receptor B","Pyemia",0.03830830524057616,0,3
"Interleukin-8 receptor B","Right Middle Cerebral Artery Infarction",0.03830830524057616,0,1
"Interleukin-8 receptor B","Sepsis",0.03830830524057616,0,3
"Interleukin-8 receptor B","Septicemia",0.03830830524057616,0,3
"Interleukin-8 receptor B","Severe Sepsis",0.03830830524057616,0,3
"Interleukin-8 receptor B","Thrombotic Infarction, Middle Cerebral Artery",0.03830830524057616,0,1
"Interleukin-8 receptor B","Ulcerative Colitis",0.03830830524057616,0,4
"Interleukin-8 receptor B","Vascular Remodeling",0.03830830524057616,0,1
"Kappa opioid receptor","Absence Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Ache",0.6384717540096025,0,4
"Kappa opioid receptor","Alcoholic Intoxication, Chronic",0.6384717540096025,0,6
"Kappa opioid receptor","Anhedonia",0.6384717540096025,0,2
"Kappa opioid receptor","Atonic Absence Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Cardiac Arrhythmia",0.6384717540096025,0,1
"Kappa opioid receptor","Cocaine Abuse",0.6384717540096025,0,8
"Kappa opioid receptor","Cocaine Dependence",0.6384717540096025,0,9
"Kappa opioid receptor","Cocaine-Related Disorders",0.6384717540096025,0,8
"Kappa opioid receptor","Complex partial seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Convulsions",0.6384717540096025,0,3
"Kappa opioid receptor","Convulsive Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Depressive disorder",0.6384717540096025,0,7
"Kappa opioid receptor","Drug Withdrawal Symptoms",0.6384717540096025,0,6
"Kappa opioid receptor","Epileptic Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Epileptic drop attack",0.6384717540096025,0,3
"Kappa opioid receptor","Generalized Absence Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Generalized seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Gustatory seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Jacksonian Seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Mental Depression",0.6384717540096025,0,7
"Kappa opioid receptor","Mood Disorders",0.6384717540096025,0,2
"Kappa opioid receptor","Myoclonic Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Non-epileptic convulsion",0.6384717540096025,0,3
"Kappa opioid receptor","Nonepileptic Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Olfactory seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Pain",0.6384717540096025,0,4
"Kappa opioid receptor","Pain, Burning",0.6384717540096025,0,4
"Kappa opioid receptor","Pain, Crushing",0.6384717540096025,0,4
"Kappa opioid receptor","Pain, Migratory",0.6384717540096025,0,4
"Kappa opioid receptor","Pain, Splitting",0.6384717540096025,0,4
"Kappa opioid receptor","Radiating pain",0.6384717540096025,0,4
"Kappa opioid receptor","Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Seizures, Auditory",0.6384717540096025,0,3
"Kappa opioid receptor","Seizures, Clonic",0.6384717540096025,0,3
"Kappa opioid receptor","Seizures, Focal",0.6384717540096025,0,3
"Kappa opioid receptor","Seizures, Sensory",0.6384717540096025,0,3
"Kappa opioid receptor","Seizures, Somatosensory",0.6384717540096025,0,3
"Kappa opioid receptor","Single Seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Substance Withdrawal Syndrome",0.6384717540096025,0,6
"Kappa opioid receptor","Suffering, Physical",0.6384717540096025,0,4
"Kappa opioid receptor","Tonic - clonic seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Tonic Seizures",0.6384717540096025,0,3
"Kappa opioid receptor","Vertiginous seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Visual seizure",0.6384717540096025,0,3
"Kappa opioid receptor","Withdrawal Symptoms",0.6384717540096025,0,6
"LIM domain kinase 1","Intellectual Disability",0.005107774032076821,0,22
"LIM domain kinase 1","Williams Syndrome",0.005107774032076821,0,1
"Leukotriene B4 receptor 1","Inflammation",0.035754418224537746,0,6
"Leukotriene B4 receptor 1","Liver Dysfunction",0.035754418224537746,0,3
"Leukotriene B4 receptor 1","Liver diseases",0.035754418224537746,0,3
"Leukotriene B4 receptor 1","anaphylaxis",0.035754418224537746,0,1
