"go_pref_name","target_pref_name","Percentage_Bioactivities","No_Drug_Efficacy_Target_Annotations","Target_Connectivity"
"regulation of catalytic activity","LIM domain kinase 1",6.289644414953E-4,0,3
"regulation of catalytic activity","Serine/threonine-protein kinase AKT",0.01289377105065365,0,3
"regulation of protein localization","Macrophage colony stimulating factor  receptor",0.0025158577659812,0,4
"regulation of protein localization","Serine/threonine-protein kinase AKT",0.01289377105065365,0,4
"regulation of protein localization","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,4
"regulation of protein localization","TGF-beta receptor type I",0.0056606799734577,0,4
"reproduction","Dual specificity mitogen-activated protein kinase kinase 1",0.0072330910771959515,0,9
"reproduction","Fibroblast growth factor receptor 2",0.0015724111037382503,0,9
"reproduction","Insulin receptor",0.004402751090467101,0,9
"reproduction","Nerve growth factor receptor Trk-A",0.005346197752710051,0,9
"reproduction","Serine/threonine-protein kinase AKT",0.01289377105065365,0,9
"reproduction","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,9
"reproduction","Serine/threonine-protein kinase PLK4",0.0025158577659812,0,9
"reproduction","Stem cell growth factor receptor",0.0226427198938308,4,9
"reproduction","TGF-beta receptor type I",0.0056606799734577,0,9
"response to stress","CaM kinase II alpha",0.0012579288829906,0,21
"response to stress","CaM kinase II beta",9.434466622429501E-4,0,21
"response to stress","CaM kinase II gamma",6.289644414953E-4,0,21
"response to stress","Dual specificity mitogen-activated protein kinase kinase 1",0.0072330910771959515,0,21
"response to stress","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.0072330910771959515,0,21
"response to stress","Macrophage colony stimulating factor  receptor",0.0025158577659812,0,21
"response to stress","NF-kappa-B essential modulator",,,21
"response to stress","Nerve growth factor receptor Trk-A",0.005346197752710051,0,21
"response to stress","Platelet-derived growth factor receptor beta",0.039310277593456254,2,21
"response to stress","Protein kinase C gamma",0.0257875421013073,0,21
"response to stress","Ribosomal protein S6 kinase alpha 3",0.0015724111037382503,0,21
"response to stress","Serine/threonine-protein kinase AKT",0.01289377105065365,0,21
"response to stress","Serine/threonine-protein kinase RAF",0.00345930442822415,0,21
"response to stress","Stem cell growth factor receptor",0.0226427198938308,4,21
"response to stress","TGF-beta receptor type I",0.0056606799734577,0,21
"response to stress","TGF-beta receptor type II",9.434466622429501E-4,0,21
"response to stress","TRAF2- and NCK-interacting kinase",0.00283033998672885,0,21
"response to stress","Tyrosine-protein kinase BTK",9.434466622429501E-4,0,21
"response to stress","Tyrosine-protein kinase JAK3",3.1448222074765E-4,0,21
"response to stress","Tyrosine-protein kinase TIE-2",0.028617882088036152,1,21
"response to stress","c-Jun N-terminal kinase 3",0.008176537739438902,0,21
"response to toxic substance","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.0072330910771959515,0,2
"response to toxic substance","Platelet-derived growth factor receptor beta",0.039310277593456254,2,2
"signal transduction","CaM kinase II alpha",0.0012579288829906,0,33
"signal transduction","CaM kinase II beta",9.434466622429501E-4,0,33
"signal transduction","CaM kinase II gamma",6.289644414953E-4,0,33
"signal transduction","Casein kinase I gamma 1",6.289644414953E-4,0,33
"signal transduction","Casein kinase II alpha",3.1448222074765E-4,0,33
"signal transduction","Dual specificity mitogen-activated protein kinase kinase 1",0.0072330910771959515,0,33
"signal transduction","Fibroblast growth factor receptor 1",0.0283033998672885,0,33
"signal transduction","Fibroblast growth factor receptor 2",0.0015724111037382503,0,33
"signal transduction","Fibroblast growth factor receptor 3",0.0018868933244859001,0,33
"signal transduction","Hepatocyte growth factor receptor",6.289644414953E-4,0,33
"signal transduction","Inhibitor of nuclear factor kappa B kinase alpha subunit",0.0072330910771959515,0,33
"signal transduction","Insulin receptor",0.004402751090467101,0,33
"signal transduction","Insulin-like growth factor I receptor",0.0015724111037382503,0,33
"signal transduction","LIM domain kinase 1",6.289644414953E-4,0,33
"signal transduction","Macrophage colony stimulating factor  receptor",0.0025158577659812,0,33
"signal transduction","NF-kappa-B essential modulator",,,33
"signal transduction","Nerve growth factor receptor Trk-A",0.005346197752710051,0,33
"signal transduction","Platelet-derived growth factor receptor beta",0.039310277593456254,2,33
"signal transduction","Protein kinase C gamma",0.0257875421013073,0,33
"signal transduction","Ribosomal protein S6 kinase alpha 3",0.0015724111037382503,0,33
"signal transduction","Serine/threonine-protein kinase AKT",0.01289377105065365,0,33
"signal transduction","Serine/threonine-protein kinase AKT3",0.0025158577659812,0,33
"signal transduction","Serine/threonine-protein kinase PAK 3",3.1448222074765E-4,0,33
"signal transduction","Serine/threonine-protein kinase RAF",0.00345930442822415,0,33
"signal transduction","Stem cell growth factor receptor",0.0226427198938308,4,33
"signal transduction","TGF-beta receptor type I",0.0056606799734577,0,33
"signal transduction","TGF-beta receptor type II",9.434466622429501E-4,0,33
"signal transduction","TRAF2- and NCK-interacting kinase",0.00283033998672885,0,33
"signal transduction","Tyrosine-protein kinase BTK",9.434466622429501E-4,0,33
"signal transduction","Tyrosine-protein kinase JAK3",3.1448222074765E-4,0,33
"signal transduction","Tyrosine-protein kinase TIE-2",0.028617882088036152,1,33
"signal transduction","Vascular endothelial growth factor receptor 3",0.00283033998672885,0,33
"signal transduction","c-Jun N-terminal kinase 3",0.008176537739438902,0,33
"small molecule metabolic process","Serine/threonine-protein kinase AKT",0.01289377105065365,0,1
"symbiosis, encompassing mutualism through parasitism","Insulin receptor",0.004402751090467101,0,2
"symbiosis, encompassing mutualism through parasitism","NF-kappa-B essential modulator",,,2
"translation","Serine/threonine-protein kinase AKT",0.01289377105065365,0,1
"transmembrane transport","Serine/threonine-protein kinase RAF",0.00345930442822415,0,1
"transport","CaM kinase II alpha",0.0012579288829906,0,5
"transport","CaM kinase II gamma",6.289644414953E-4,0,5
"transport","Serine/threonine-protein kinase AKT",0.01289377105065365,0,5
"transport","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,5
"transport","Serine/threonine-protein kinase RAF",0.00345930442822415,0,5
"vesicle-mediated transport","Casein kinase I gamma 1",6.289644414953E-4,0,5
"vesicle-mediated transport","LIM domain kinase 1",6.289644414953E-4,0,5
"vesicle-mediated transport","Serine/threonine-protein kinase PCTAIRE-1",0.0025158577659812,0,5
"vesicle-mediated transport","Stem cell growth factor receptor",0.0226427198938308,4,5
"vesicle-mediated transport","TGF-beta receptor type II",9.434466622429501E-4,0,5
