"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Sodium channel protein type I alpha subunit","CHEMBL1845",2014,131,"autophagy",2,1,0
"Sodium channel protein type I alpha subunit","CHEMBL1845",2015,131,"autophagy",25,2,0
"Sodium channel protein type I alpha subunit","CHEMBL1845",2016,131,"autophagy",4,2,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2008,12500,"transport",2,1,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2013,12500,"transport",3,2,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2008,12500,"transmembrane transport",2,1,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2013,12500,"transmembrane transport",3,2,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2008,12500,"regulation of protein localization",2,1,0
"Small conductance calcium-activated potassium channel protein 3","CHEMBL3381",2013,12500,"regulation of protein localization",3,2,0
"Small conductance calcium-activated potassium channel protein 2","CHEMBL4469",2008,10394,"transport",1,1,0
"Small conductance calcium-activated potassium channel protein 2","CHEMBL4469",2008,10394,"transmembrane transport",1,1,0
"Small conductance calcium-activated potassium channel protein 1","CHEMBL2369",2008,11840,"transport",1,1,0
"Small conductance calcium-activated potassium channel protein 1","CHEMBL2369",2008,11840,"transmembrane transport",1,1,0
"Small conductance calcium-activated potassium channel protein 1","CHEMBL2369",2008,11840,"cell-cell signaling",1,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"transport",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"transmembrane transport",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"response to stress",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"reproduction",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"multicellular organismal development",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"homeostatic process",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"cell differentiation",23,1,0
"Short transient receptor potential channel 6","CHEMBL2417347",2013,107640,"aging",23,1,0
"Short transient receptor potential channel 3","CHEMBL2417348",2013,107641,"transport",23,1,0
"Short transient receptor potential channel 3","CHEMBL2417348",2013,107641,"transmembrane transport",23,1,0
"Short transient receptor potential channel 3","CHEMBL2417348",2013,107641,"signal transduction",23,1,0
"Short transient receptor potential channel 3","CHEMBL2417348",2013,107641,"response to stress",23,1,0
"Short transient receptor potential channel 3","CHEMBL2417348",2013,107641,"reproduction",23,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2005,144,"transport",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2006,144,"transport",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2007,144,"transport",4,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2008,144,"transport",4,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2009,144,"transport",21,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2010,144,"transport",98,7,2
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2011,144,"transport",33,6,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2012,144,"transport",77,7,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2013,144,"transport",79,13,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2014,144,"transport",15,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2015,144,"transport",26,0,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2016,144,"transport",4,2,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2005,144,"transmembrane transport",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2006,144,"transmembrane transport",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2007,144,"transmembrane transport",4,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2008,144,"transmembrane transport",4,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2009,144,"transmembrane transport",21,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2010,144,"transmembrane transport",98,7,2
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2011,144,"transmembrane transport",33,6,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2012,144,"transmembrane transport",77,7,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2013,144,"transmembrane transport",79,13,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2014,144,"transmembrane transport",15,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2015,144,"transmembrane transport",26,0,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2016,144,"transmembrane transport",4,2,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2005,144,"signal transduction",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2006,144,"signal transduction",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2007,144,"signal transduction",4,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2008,144,"signal transduction",4,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2009,144,"signal transduction",21,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2010,144,"signal transduction",98,7,2
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2011,144,"signal transduction",33,6,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2012,144,"signal transduction",77,7,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2013,144,"signal transduction",79,13,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2014,144,"signal transduction",15,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2015,144,"signal transduction",26,0,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2016,144,"signal transduction",4,2,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2005,144,"cell-cell signaling",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2006,144,"cell-cell signaling",1,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2007,144,"cell-cell signaling",4,1,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2008,144,"cell-cell signaling",4,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2009,144,"cell-cell signaling",21,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2010,144,"cell-cell signaling",98,7,2
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2011,144,"cell-cell signaling",33,6,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2012,144,"cell-cell signaling",77,7,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2013,144,"cell-cell signaling",79,13,1
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2014,144,"cell-cell signaling",15,4,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2015,144,"cell-cell signaling",26,0,0
"Serotonin 3a (5-HT3a) receptor","CHEMBL1899",2016,144,"cell-cell signaling",4,2,0
"Presenilin 2","CHEMBL3708",2012,10303,"transport",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"signal transduction",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"response to stress",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"proteolysis",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"protein processing",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"positive regulation of catalytic activity",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"positive regulation of apoptotic process",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"metabolic process",7,1,0
"Presenilin 2","CHEMBL3708",2012,10303,"cellular nitrogen compound metabolic process",7,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"vesicle-mediated transport",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"vesicle-mediated transport",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"vesicle-mediated transport",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"vesicle-mediated transport",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"transport",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"transport",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"transport",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"transport",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"transmembrane transport",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"transmembrane transport",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"transmembrane transport",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"transmembrane transport",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"signal transduction",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"signal transduction",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"signal transduction",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"signal transduction",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"response to stress",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"response to stress",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"response to stress",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"response to stress",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"regulation of catalytic activity",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"regulation of catalytic activity",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"regulation of catalytic activity",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"regulation of catalytic activity",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"proteolysis",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"proteolysis",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"proteolysis",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"proteolysis",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"protein processing",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"protein processing",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"protein processing",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"protein processing",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"protein maturation",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"protein maturation",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"protein maturation",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"protein maturation",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"positive regulation of catalytic activity",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"positive regulation of catalytic activity",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"positive regulation of catalytic activity",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"positive regulation of catalytic activity",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"positive regulation of apoptotic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"positive regulation of apoptotic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"positive regulation of apoptotic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"positive regulation of apoptotic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"neurological system process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"neurological system process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"neurological system process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"neurological system process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"multicellular organismal development",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"multicellular organismal development",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"multicellular organismal development",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"multicellular organismal development",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"metabolic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"metabolic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"metabolic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"metabolic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"locomotion",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"locomotion",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"locomotion",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"locomotion",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"immune system process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"immune system process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"immune system process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"immune system process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"homeostatic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"homeostatic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"homeostatic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"homeostatic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"embryo development",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"embryo development",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"embryo development",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"embryo development",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cellular protein modification process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cellular protein modification process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cellular protein modification process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cellular protein modification process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cellular nitrogen compound metabolic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cellular nitrogen compound metabolic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cellular nitrogen compound metabolic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cellular nitrogen compound metabolic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cellular component assembly",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cellular component assembly",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cellular component assembly",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cellular component assembly",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell-cell signaling",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell-cell signaling",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell-cell signaling",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell-cell signaling",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell proliferation",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell proliferation",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell proliferation",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell proliferation",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell motility",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell motility",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell motility",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell motility",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell differentiation",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell differentiation",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell differentiation",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell differentiation",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell death",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell death",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell death",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell death",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"cell adhesion",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"cell adhesion",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"cell adhesion",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"cell adhesion",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"carbohydrate metabolic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"carbohydrate metabolic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"carbohydrate metabolic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"carbohydrate metabolic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"biosynthetic process",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"biosynthetic process",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"biosynthetic process",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"biosynthetic process",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"autophagy",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"autophagy",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"autophagy",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"autophagy",23,1,0
"Presenilin 1","CHEMBL2473",2007,11744,"anatomical structure formation involved in morphogenesis",1,1,0
"Presenilin 1","CHEMBL2473",2012,11744,"anatomical structure formation involved in morphogenesis",7,1,0
"Presenilin 1","CHEMBL2473",2013,11744,"anatomical structure formation involved in morphogenesis",14,1,0
"Presenilin 1","CHEMBL2473",2015,11744,"anatomical structure formation involved in morphogenesis",23,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2010,103531,"transport",7,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2011,103531,"transport",25,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2010,103531,"transmembrane transport",7,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2011,103531,"transmembrane transport",25,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2010,103531,"circulatory system process",7,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2011,103531,"circulatory system process",25,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2010,103531,"cell-cell signaling",7,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 4","CHEMBL1250417",2011,103531,"cell-cell signaling",25,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3","CHEMBL1795173",2011,104253,"transport",1,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 3","CHEMBL1795173",2011,104253,"transmembrane transport",1,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2","CHEMBL1795172",2011,104252,"transport",1,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2","CHEMBL1795172",2011,104252,"transmembrane transport",1,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 2","CHEMBL1795172",2011,104252,"cell-cell signaling",1,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","CHEMBL1795171",2011,104251,"transport",28,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","CHEMBL1795171",2011,104251,"transmembrane transport",28,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","CHEMBL1795171",2011,104251,"multicellular organismal development",28,1,0
"Potassium/sodium hyperpolarization-activated cyclic nucleotide-gated channel 1","CHEMBL1795171",2011,104251,"cell differentiation",28,1,0
"Potassium voltage-gated channel subfamily B member 2","CHEMBL2321618",2013,105607,"transport",1,1,0
"Potassium voltage-gated channel subfamily B member 2","CHEMBL2321618",2013,105607,"transmembrane transport",1,1,0
"Potassium voltage-gated channel subfamily B member 2","CHEMBL2321618",2013,105607,"protein targeting",1,1,0
"Potassium voltage-gated channel subfamily B member 2","CHEMBL2321618",2013,105607,"protein complex assembly",1,1,0
"Potassium voltage-gated channel subfamily B member 2","CHEMBL2321618",2013,105607,"plasma membrane organization",1,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"vesicle-mediated transport",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"transport",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"transmembrane transport",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"signal transduction",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"regulation of protein localization",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"protein targeting",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"protein complex assembly",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"plasma membrane organization",2,1,0
"Potassium voltage-gated channel subfamily B member 1","CHEMBL2363000",2015,105712,"homeostatic process",2,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"transport",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"transmembrane transport",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"small molecule metabolic process",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"response to stress",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"regulation of protein localization",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"neurological system process",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"homeostatic process",55,1,0
"Potassium channel, inwardly rectifying, subfamily J, member 11","CHEMBL1886",2007,285,"carbohydrate metabolic process",55,1,0
"Potassium channel subfamily K member 9","CHEMBL2321614",2013,105603,"transport",1,1,0
"Potassium channel subfamily K member 9","CHEMBL2321614",2014,105603,"transport",43,1,0
"Potassium channel subfamily K member 9","CHEMBL2321614",2013,105603,"transmembrane transport",1,1,0
"Potassium channel subfamily K member 9","CHEMBL2321614",2014,105603,"transmembrane transport",43,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"transport",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"transport",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"transport",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"transmembrane transport",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"transmembrane transport",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"transmembrane transport",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"response to stress",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"response to stress",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"response to stress",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"multicellular organismal development",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"multicellular organismal development",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"multicellular organismal development",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"mitochondrion organization",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"mitochondrion organization",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"mitochondrion organization",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"homeostatic process",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"homeostatic process",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"homeostatic process",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"cell-cell signaling",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"cell-cell signaling",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"cell-cell signaling",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"catabolic process",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"catabolic process",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"catabolic process",2,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2013,105602,"autophagy",1,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2014,105602,"autophagy",52,1,0
"Potassium channel subfamily K member 3","CHEMBL2321613",2016,105602,"autophagy",2,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"transport",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"transport",14,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"transmembrane transport",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"transmembrane transport",14,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"signal transduction",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"signal transduction",14,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"response to stress",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"response to stress",14,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"neurological system process",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"neurological system process",14,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2013,105604,"multicellular organismal development",1,1,0
"Potassium channel subfamily K member 2","CHEMBL2321615",2016,105604,"multicellular organismal development",14,1,0
"Potassium channel subfamily K member 10","CHEMBL2331041",2016,105637,"transport",2,1,0
"Potassium channel subfamily K member 10","CHEMBL2331041",2016,105637,"transmembrane transport",2,1,0
"Potassium channel subfamily K member 10","CHEMBL2331041",2016,105637,"signal transduction",2,1,0
"Potassium channel subfamily K member 10","CHEMBL2331041",2016,105637,"neurological system process",2,1,0
"Perforin-1","CHEMBL5480",2013,101208,"transmembrane transport",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"transmembrane transport",26,1,0
"Perforin-1","CHEMBL5480",2013,101208,"response to stress",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"response to stress",26,1,0
"Perforin-1","CHEMBL5480",2013,101208,"protein complex assembly",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"protein complex assembly",26,1,0
"Perforin-1","CHEMBL5480",2013,101208,"immune system process",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"immune system process",26,1,0
"Perforin-1","CHEMBL5480",2013,101208,"cytolysis",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"cytolysis",26,1,0
"Perforin-1","CHEMBL5480",2013,101208,"cell death",61,1,0
"Perforin-1","CHEMBL5480",2016,101208,"cell death",26,1,0
"P2X purinoceptor 7","CHEMBL4805",2004,10417,"vesicle-mediated transport",1,1,0
"P2X purinoceptor 7","CHEMBL4805",2006,10417,"vesicle-mediated transport",29,1,0
"P2X purinoceptor 7","CHEMBL4805",2007,10417,"vesicle-mediated transport",58,3,0
"P2X purinoceptor 7","CHEMBL4805",2008,10417,"vesicle-mediated transport",143,5,0
"P2X purinoceptor 7","CHEMBL4805",2009,10417,"vesicle-mediated transport",192,5,0
"P2X purinoceptor 7","CHEMBL4805",2010,10417,"vesicle-mediated transport",118,6,0
"P2X purinoceptor 7","CHEMBL4805",2011,10417,"vesicle-mediated transport",128,4,1
