"target_pref_name","target_chembl_id","publication_year","target_tid","go_pref_name","compound_count","PMID_count","disease_efficacy_count"
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"regulation of catalytic activity",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"regulation of catalytic activity",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"regulation of catalytic activity",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"regulation of catalytic activity",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"regulation of catalytic activity",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"regulation of catalytic activity",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"regulation of catalytic activity",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"regulation of catalytic activity",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"regulation of catalytic activity",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"regulation of catalytic activity",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"regulation of catalytic activity",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"regulation of catalytic activity",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"regulation of catalytic activity",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"regulation of catalytic activity",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"regulation of catalytic activity",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"regulation of catalytic activity",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"regulation of catalytic activity",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"regulation of catalytic activity",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"protein complex assembly",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"protein complex assembly",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"protein complex assembly",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"protein complex assembly",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"protein complex assembly",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"protein complex assembly",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"protein complex assembly",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"protein complex assembly",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"protein complex assembly",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"protein complex assembly",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"protein complex assembly",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"protein complex assembly",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"protein complex assembly",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"protein complex assembly",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"protein complex assembly",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"protein complex assembly",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"protein complex assembly",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"protein complex assembly",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"protein complex assembly",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"positive regulation of catalytic activity",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"positive regulation of catalytic activity",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"positive regulation of catalytic activity",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"positive regulation of catalytic activity",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"positive regulation of catalytic activity",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"positive regulation of catalytic activity",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"positive regulation of catalytic activity",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"positive regulation of catalytic activity",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"positive regulation of catalytic activity",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"positive regulation of catalytic activity",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"positive regulation of catalytic activity",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"positive regulation of catalytic activity",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"positive regulation of catalytic activity",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"positive regulation of catalytic activity",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"positive regulation of catalytic activity",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"positive regulation of catalytic activity",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"positive regulation of catalytic activity",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"positive regulation of catalytic activity",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"positive regulation of catalytic activity",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"positive regulation of apoptotic process",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"positive regulation of apoptotic process",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"positive regulation of apoptotic process",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"positive regulation of apoptotic process",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"positive regulation of apoptotic process",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"positive regulation of apoptotic process",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"positive regulation of apoptotic process",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"positive regulation of apoptotic process",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"positive regulation of apoptotic process",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"positive regulation of apoptotic process",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"positive regulation of apoptotic process",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"positive regulation of apoptotic process",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"positive regulation of apoptotic process",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"positive regulation of apoptotic process",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"positive regulation of apoptotic process",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"positive regulation of apoptotic process",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"positive regulation of apoptotic process",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"positive regulation of apoptotic process",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"positive regulation of apoptotic process",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"phosphorylation",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"phosphorylation",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"phosphorylation",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"phosphorylation",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"phosphorylation",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"phosphorylation",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"phosphorylation",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"phosphorylation",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"phosphorylation",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"phosphorylation",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"phosphorylation",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"phosphorylation",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"phosphorylation",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"phosphorylation",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"phosphorylation",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"phosphorylation",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"phosphorylation",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"phosphorylation",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"phosphorylation",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"negative regulation of endopeptidase activity",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"negative regulation of endopeptidase activity",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"negative regulation of endopeptidase activity",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"negative regulation of endopeptidase activity",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"negative regulation of endopeptidase activity",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"negative regulation of endopeptidase activity",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"negative regulation of endopeptidase activity",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"negative regulation of endopeptidase activity",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"negative regulation of endopeptidase activity",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"negative regulation of endopeptidase activity",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"negative regulation of endopeptidase activity",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"negative regulation of endopeptidase activity",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"negative regulation of endopeptidase activity",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"negative regulation of endopeptidase activity",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"negative regulation of endopeptidase activity",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"negative regulation of endopeptidase activity",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"negative regulation of endopeptidase activity",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"negative regulation of endopeptidase activity",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"negative regulation of endopeptidase activity",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"multicellular organismal development",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"multicellular organismal development",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"multicellular organismal development",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"multicellular organismal development",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"multicellular organismal development",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"multicellular organismal development",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"multicellular organismal development",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"multicellular organismal development",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"multicellular organismal development",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"multicellular organismal development",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"multicellular organismal development",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"multicellular organismal development",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"multicellular organismal development",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"multicellular organismal development",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"multicellular organismal development",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"multicellular organismal development",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"multicellular organismal development",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"multicellular organismal development",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"multicellular organismal development",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"immune system process",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"immune system process",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"immune system process",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"immune system process",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"immune system process",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"immune system process",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"immune system process",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"immune system process",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"immune system process",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"immune system process",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"immune system process",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"immune system process",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"immune system process",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"immune system process",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"immune system process",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"immune system process",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"immune system process",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"immune system process",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"immune system process",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"homeostatic process",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"homeostatic process",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"homeostatic process",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"homeostatic process",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"homeostatic process",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"homeostatic process",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"homeostatic process",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"homeostatic process",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"homeostatic process",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"homeostatic process",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"homeostatic process",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"homeostatic process",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"homeostatic process",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"homeostatic process",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"homeostatic process",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"homeostatic process",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"homeostatic process",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"homeostatic process",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"homeostatic process",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cytoskeleton organization",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cytoskeleton organization",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cytoskeleton organization",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cytoskeleton organization",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cytoskeleton organization",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cytoskeleton organization",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cytoskeleton organization",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cytoskeleton organization",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cytoskeleton organization",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cytoskeleton organization",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cytoskeleton organization",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cytoskeleton organization",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cytoskeleton organization",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"cytoskeleton organization",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"cytoskeleton organization",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"cytoskeleton organization",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"cytoskeleton organization",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"cytoskeleton organization",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"cytoskeleton organization",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"circulatory system process",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"circulatory system process",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"circulatory system process",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"circulatory system process",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"circulatory system process",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"circulatory system process",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"circulatory system process",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"circulatory system process",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"circulatory system process",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"circulatory system process",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"circulatory system process",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"circulatory system process",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"circulatory system process",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"circulatory system process",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"circulatory system process",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"circulatory system process",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"circulatory system process",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"circulatory system process",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"circulatory system process",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cellular protein modification process",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cellular protein modification process",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cellular protein modification process",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cellular protein modification process",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cellular protein modification process",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cellular protein modification process",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cellular protein modification process",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cellular protein modification process",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cellular protein modification process",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cellular protein modification process",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cellular protein modification process",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cellular protein modification process",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cellular protein modification process",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"cellular protein modification process",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"cellular protein modification process",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"cellular protein modification process",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"cellular protein modification process",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"cellular protein modification process",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"cellular protein modification process",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cellular component assembly",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cellular component assembly",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cellular component assembly",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cellular component assembly",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cellular component assembly",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cellular component assembly",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cellular component assembly",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cellular component assembly",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cellular component assembly",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cellular component assembly",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cellular component assembly",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cellular component assembly",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cellular component assembly",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"cellular component assembly",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"cellular component assembly",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"cellular component assembly",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"cellular component assembly",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"cellular component assembly",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"cellular component assembly",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cell proliferation",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cell proliferation",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cell proliferation",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cell proliferation",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cell proliferation",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cell proliferation",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cell proliferation",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cell proliferation",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cell proliferation",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cell proliferation",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cell proliferation",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cell proliferation",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cell proliferation",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"cell proliferation",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"cell proliferation",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"cell proliferation",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"cell proliferation",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"cell proliferation",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"cell proliferation",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cell motility",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cell motility",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cell motility",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cell motility",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cell motility",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cell motility",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cell motility",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cell motility",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cell motility",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cell motility",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cell motility",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cell motility",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cell motility",21,2,1
"Tyrosine-protein kinase SRC","CHEMBL267",2011,10434,"cell motility",80,5,2
"Tyrosine-protein kinase SRC","CHEMBL267",2012,10434,"cell motility",46,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2013,10434,"cell motility",90,12,0
"Tyrosine-protein kinase SRC","CHEMBL267",2014,10434,"cell motility",24,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",2015,10434,"cell motility",92,15,0
"Tyrosine-protein kinase SRC","CHEMBL267",2016,10434,"cell motility",25,9,1
"Tyrosine-protein kinase SRC","CHEMBL267",1993,10434,"cell morphogenesis",1,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",1997,10434,"cell morphogenesis",10,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2000,10434,"cell morphogenesis",22,6,0
"Tyrosine-protein kinase SRC","CHEMBL267",2001,10434,"cell morphogenesis",5,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2002,10434,"cell morphogenesis",39,4,1
"Tyrosine-protein kinase SRC","CHEMBL267",2003,10434,"cell morphogenesis",7,1,0
"Tyrosine-protein kinase SRC","CHEMBL267",2004,10434,"cell morphogenesis",47,6,1
"Tyrosine-protein kinase SRC","CHEMBL267",2005,10434,"cell morphogenesis",92,10,2
"Tyrosine-protein kinase SRC","CHEMBL267",2006,10434,"cell morphogenesis",187,21,2
"Tyrosine-protein kinase SRC","CHEMBL267",2007,10434,"cell morphogenesis",114,11,0
"Tyrosine-protein kinase SRC","CHEMBL267",2008,10434,"cell morphogenesis",135,9,2
"Tyrosine-protein kinase SRC","CHEMBL267",2009,10434,"cell morphogenesis",76,5,1
"Tyrosine-protein kinase SRC","CHEMBL267",2010,10434,"cell morphogenesis",21,2,1
